,방송일시,노출(분),상품명,상품군,판매단가,취급액
1732,2019-01-19 20:20,20.0,일시불 삼성 UHD TV UN55NU7010FXKR,가전,1000000 ,4879000.0
1733,2019-01-19 20:20,20.0,무이자 삼성 UHD TV UN55NU7010FXKR,가전,1080000 ,15758000.0
1734,2019-01-19 20:20,20.0,일시불 삼성 UHD TV UN65NU7010FXKR,가전,1700000 ,
1735,2019-01-19 20:20,20.0,무이자 삼성 UHD TV UN65NU7010FXKR,가전,1800000 ,17562000.0
1736,2019-01-19 20:20,20.0,일시불 삼성 UHD TV UN75NU7010FXKR,가전,2700000 ,
1737,2019-01-19 20:20,20.0,무이자 삼성 UHD TV UN75NU7010FXKR,가전,2880000 ,
1738,2019-01-19 20:40,20.0,일시불 삼성 UHD TV UN55NU7010FXKR,가전,1000000 ,12123000.0
1739,2019-01-19 20:40,20.0,무이자 삼성 UHD TV UN55NU7010FXKR,가전,1080000 ,10489000.0
1740,2019-01-19 20:40,20.0,일시불 삼성 UHD TV UN65NU7010FXKR,가전,1700000 ,4172000.0
1741,2019-01-19 20:40,20.0,무이자 삼성 UHD TV UN65NU7010FXKR,가전,1800000 ,
1742,2019-01-19 20:40,20.0,일시불 삼성 UHD TV UN75NU7010FXKR,가전,2700000 ,
1743,2019-01-19 20:40,20.0,무이자 삼성 UHD TV UN75NU7010FXKR,가전,2880000 ,7074000.0
1744,2019-01-19 21:00,20.0,노비타 스마트 비데,생활용품,189000 ,24820000.0
1745,2019-01-19 21:20,20.0,노비타 스마트 비데,생활용품,189000 ,49659000.0
1746,2019-01-19 21:40,20.0,노비타 스마트 비데,생활용품,189000 ,78569000.0
1747,2019-01-19 22:00,20.0,푸마 에어핏 서포트 브라세트 15종+4종,속옷,119000 ,28759000.0
1748,2019-01-19 22:20,20.0,푸마 에어핏 서포트 브라세트 15종+4종,속옷,119000 ,54276000.0
1749,2019-01-19 22:40,20.0,푸마 에어핏 서포트 브라세트 15종+4종,속옷,119000 ,66974000.0
1750,2019-01-19 23:00,20.0,일시불[가이거] 제니스시계 주얼리세트,잡화,129000 ,14716000.0
1751,2019-01-19 23:00,20.0,무이자[가이거] 제니스시계 주얼리세트,잡화,139000 ,5521000.0
1752,2019-01-19 23:20,20.0,일시불[가이거] 제니스시계 주얼리세트,잡화,129000 ,25805000.0
1753,2019-01-19 23:20,20.0,무이자[가이거] 제니스시계 주얼리세트,잡화,139000 ,13581000.0
1754,2019-01-19 23:40,20.0,일시불[가이거] 제니스시계 주얼리세트,잡화,129000 ,21653000.0
1755,2019-01-19 23:40,20.0,무이자[가이거] 제니스시계 주얼리세트,잡화,139000 ,8457000.0
1756,2019-01-20 0:00,20.0,아리스토우 남성 패딩트랙수트세트,의류,59900 ,10134000.0
1757,2019-01-20 0:00,20.0,아리스토우 여성 패딩트랙수트세트,의류,59900 ,5262000.0
1758,2019-01-20 0:20,20.0,아리스토우 남성 패딩트랙수트세트,의류,59900 ,20713000.0
1759,2019-01-20 0:20,20.0,아리스토우 여성 패딩트랙수트세트,의류,59900 ,19091000.0
1760,2019-01-20 0:40,20.0,아리스토우 남성 패딩트랙수트세트,의류,59900 ,9090000.0
1761,2019-01-20 0:40,20.0,아리스토우 여성 패딩트랙수트세트,의류,59900 ,21632000.0
1762,2019-01-20 1:00,20.0,남영비비안 스킨핏 Dream Fit 브라팬티,속옷,99900 ,9283000.0
1763,2019-01-20 1:20,20.0,남영비비안 스킨핏 Dream Fit 브라팬티,속옷,99900 ,26901000.0
1764,2019-01-20 1:40,16.0,남영비비안 스킨핏 Dream Fit 브라팬티,속옷,99900 ,22910000.0
1765,2019-01-20 6:00,30.0,헤스떼벨 웜 업 란쥬쉐이퍼,속옷,50900 ,16306000.0
1766,2019-01-20 6:30,30.0,헤스떼벨 웜 업 란쥬쉐이퍼,속옷,50900 ,23035000.0
1767,2019-01-20 7:00,20.0,메시제이 퀼팅코트+퍼베스트,의류,79000 ,7867000.0
1768,2019-01-20 7:20,20.0,메시제이 퀼팅코트+퍼베스트,의류,79000 ,19323000.0
1769,2019-01-20 7:40,20.0,메시제이 퀼팅코트+퍼베스트,의류,79000 ,34277000.0
1770,2019-01-20 8:00,20.0,임페리얼 남성 울 블렌딩 니트 3종,의류,49000 ,11463000.0
1771,2019-01-20 8:00,20.0,임페리얼 여성 울 블렌딩 니트 3종,의류,49000 ,11659000.0
1772,2019-01-20 8:20,20.0,임페리얼 남성 울 블렌딩 니트 3종,의류,49000 ,22040000.0
1773,2019-01-20 8:20,20.0,임페리얼 여성 울 블렌딩 니트 3종,의류,49000 ,20287000.0
1774,2019-01-20 8:40,20.0,임페리얼 남성 울 블렌딩 니트 3종,의류,49000 ,23523000.0
1775,2019-01-20 8:40,20.0,임페리얼 여성 울 블렌딩 니트 3종,의류,49000 ,28197000.0
1776,2019-01-20 9:00,20.0,일시불[가이거] 제니스시계 주얼리세트,잡화,129000 ,12650000.0
1777,2019-01-20 9:00,20.0,무이자[가이거] 제니스시계 주얼리세트,잡화,139000 ,6006000.0
1778,2019-01-20 9:20,20.0,일시불[가이거] 제니스시계 주얼리세트,잡화,129000 ,22819000.0
1779,2019-01-20 9:20,20.0,무이자[가이거] 제니스시계 주얼리세트,잡화,139000 ,12332000.0
1780,2019-01-20 9:40,20.0,일시불[가이거] 제니스시계 주얼리세트,잡화,129000 ,32676000.0
1781,2019-01-20 9:40,20.0,무이자[가이거] 제니스시계 주얼리세트,잡화,139000 ,15664000.0
1782,2019-01-20 10:00,20.0,도스문도스 카이만 엠보 소가죽 핸드백 1종,잡화,99000 ,26815000.0
1783,2019-01-20 10:20,20.0,도스문도스 카이만 엠보 소가죽 핸드백 1종,잡화,99000 ,40941000.0
1784,2019-01-20 10:40,20.0,도스문도스 카이만 엠보 소가죽 핸드백 1종,잡화,99000 ,88393000.0
1785,2019-01-20 11:00,20.0,일시불 LG 통돌이 세탁기,가전,439000 ,15660000.0
1786,2019-01-20 11:00,20.0,무이자 LG 통돌이 세탁기,가전,489000 ,11217000.0
1787,2019-01-20 11:20,20.0,일시불 LG 통돌이 세탁기,가전,439000 ,32686000.0
1788,2019-01-20 11:20,20.0,무이자 LG 통돌이 세탁기,가전,489000 ,27095000.0
1789,2019-01-20 11:40,20.0,일시불 LG 통돌이 세탁기,가전,439000 ,45530000.0
1790,2019-01-20 11:40,20.0,무이자 LG 통돌이 세탁기,가전,489000 ,28742000.0
1791,2019-01-20 12:00,20.0,일시불 삼성 블루스카이 공기청정기 AX40N3080DMD 1세트,가전,309000 ,4129000.0
1792,2019-01-20 12:00,20.0,무이자 삼성 블루스카이 공기청정기 AX40N3080DMD 1세트,가전,339000 ,3417000.0
1793,2019-01-20 12:00,20.0,일시불 삼성 블루스카이 공기청정기 AX40N3080DMD 2세트,가전,565000 ,3836000.0
1794,2019-01-20 12:00,20.0,무이자 삼성 블루스카이 공기청정기 AX40N3080DMD 2세트,가전,615000 ,
1795,2019-01-20 12:20,20.0,일시불 삼성 블루스카이 공기청정기 AX40N3080DMD 1세트,가전,309000 ,13342000.0
1796,2019-01-20 12:20,20.0,무이자 삼성 블루스카이 공기청정기 AX40N3080DMD 1세트,가전,339000 ,10252000.0
1797,2019-01-20 12:20,20.0,일시불 삼성 블루스카이 공기청정기 AX40N3080DMD 2세트,가전,565000 ,13301000.0
1798,2019-01-20 12:20,20.0,무이자 삼성 블루스카이 공기청정기 AX40N3080DMD 2세트,가전,615000 ,8373000.0
1799,2019-01-20 12:40,20.0,일시불 삼성 블루스카이 공기청정기 AX40N3080DMD 1세트,가전,309000 ,24527000.0
1800,2019-01-20 12:40,20.0,무이자 삼성 블루스카이 공기청정기 AX40N3080DMD 1세트,가전,339000 ,9096000.0
1801,2019-01-20 12:40,20.0,일시불 삼성 블루스카이 공기청정기 AX40N3080DMD 2세트,가전,565000 ,24660000.0
1802,2019-01-20 12:40,20.0,무이자 삼성 블루스카이 공기청정기 AX40N3080DMD 2세트,가전,615000 ,8304000.0
1803,2019-01-20 13:00,20.0,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),주방,158000 ,13339000.0
1804,2019-01-20 13:00,20.0,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000 ,3028000.0
1805,2019-01-20 13:00,20.0,일시불 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,148000 ,4202000.0
1806,2019-01-20 13:00,20.0,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,158000 ,1156000.0
1807,2019-01-20 13:20,20.0,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),주방,158000 ,29429000.0
1808,2019-01-20 13:20,20.0,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000 ,14269000.0
1809,2019-01-20 13:20,20.0,일시불 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,148000 ,9889000.0
1810,2019-01-20 13:20,20.0,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,158000 ,4490000.0
1811,2019-01-20 13:40,20.0,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),주방,158000 ,52714000.0
1812,2019-01-20 13:40,20.0,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000 ,28354000.0
1813,2019-01-20 13:40,20.0,일시불 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,148000 ,14139000.0
1814,2019-01-20 13:40,20.0,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,158000 ,10021000.0
1815,2019-01-20 14:00,20.0,일시불 LG전자 매직스페이스 냉장고,가전,1409000 ,7268000.0
1816,2019-01-20 14:00,20.0,무이자 LG전자 매직스페이스 냉장고,가전,1549000 ,7990000.0
1817,2019-01-20 14:20,20.0,일시불 LG전자 매직스페이스 냉장고,가전,1409000 ,28946000.0
1818,2019-01-20 14:20,20.0,무이자 LG전자 매직스페이스 냉장고,가전,1549000 ,31861000.0
1819,2019-01-20 14:40,20.0,일시불 LG전자 매직스페이스 냉장고,가전,1409000 ,32581000.0
1820,2019-01-20 14:40,20.0,무이자 LG전자 매직스페이스 냉장고,가전,1549000 ,27917000.0
1821,2019-01-20 15:00,20.0,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800 ,34400000.0
1822,2019-01-20 15:20,20.0,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800 ,64607000.0
1823,2019-01-20 15:40,20.0,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800 ,99499000.0
1824,2019-01-20 16:00,20.0,국내산 손질갑오징어 8팩,농수축,49900 ,51668000.0
1825,2019-01-20 16:20,20.0,국내산 손질갑오징어 8팩,농수축,49900 ,88029000.0
1826,2019-01-20 16:40,20.0,국내산 손질갑오징어 8팩,농수축,49900 ,100892000.0
1827,2019-01-20 17:00,20.0,궁중 손질새우 200미 + 동태포 200g,농수축,40900 ,42226000.0
1828,2019-01-20 17:20,20.0,궁중 손질새우 200미 + 동태포 200g,농수축,40900 ,66505000.0
1829,2019-01-20 17:40,20.0,궁중 손질새우 200미 + 동태포 200g,농수축,40900 ,79819000.0
1830,2019-01-20 18:00,20.0,AAE LA갈비 7팩,농수축,69900 ,23886000.0
1831,2019-01-20 18:20,20.0,AAE LA갈비 7팩,농수축,69900 ,42369000.0
1832,2019-01-20 18:40,20.0,AAE LA갈비 7팩,농수축,69900 ,42195000.0
1833,2019-01-20 19:00,20.0,아리스토우 남성 패딩트랙수트세트,의류,59900 ,17250000.0
1834,2019-01-20 19:00,20.0,아리스토우 여성 패딩트랙수트세트,의류,59900 ,9857000.0
1835,2019-01-20 19:20,20.0,아리스토우 남성 패딩트랙수트세트,의류,59900 ,16420000.0
1836,2019-01-20 19:20,20.0,아리스토우 여성 패딩트랙수트세트,의류,59900 ,22687000.0
1837,2019-01-20 20:00,20.0,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,218000 ,7798000.0
1838,2019-01-20 20:00,20.0,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,208000 ,2264000.0
1839,2019-01-20 20:00,20.0,(도냄)무이자 쿠쿠전기밥솥 6인용,주방,208000 ,
1840,2019-01-20 20:00,20.0,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,198000 ,4268000.0
1841,2019-01-20 20:20,20.0,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,218000 ,6251000.0
1842,2019-01-20 20:20,20.0,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,208000 ,12605000.0
1843,2019-01-20 20:20,20.0,(도냄)무이자 쿠쿠전기밥솥 6인용,주방,208000 ,1526000.0
1844,2019-01-20 20:20,20.0,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,198000 ,2863000.0
1845,2019-01-20 20:40,20.0,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,218000 ,23280000.0
1846,2019-01-20 20:40,20.0,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,208000 ,17786000.0
1847,2019-01-20 20:40,20.0,(도냄)무이자 쿠쿠전기밥솥 6인용,주방,208000 ,3010000.0
1848,2019-01-20 20:40,20.0,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,198000 ,4978000.0
1849,2019-01-20 21:00,20.0,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,가전,999000 ,2853000.0
1850,2019-01-20 21:00,20.0,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,가전,1089000 ,
1851,2019-01-20 21:00,20.0,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,가전,1259000 ,6883000.0
1852,2019-01-20 21:00,20.0,무이자 삼성 노트북 9 메탈 고급형 NT900X5J-K28,가전,1349000 ,7641000.0
1853,2019-01-20 21:20,20.0,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,가전,999000 ,5657000.0
1854,2019-01-20 21:20,20.0,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,가전,1089000 ,9254000.0
1855,2019-01-20 21:20,20.0,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,가전,1259000 ,7131000.0
1856,2019-01-20 21:20,20.0,무이자 삼성 노트북 9 메탈 고급형 NT900X5J-K28,가전,1349000 ,29655000.0
1857,2019-01-20 21:40,20.0,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,가전,999000 ,
1858,2019-01-20 21:40,20.0,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,가전,1089000 ,6167000.0
1859,2019-01-20 21:40,20.0,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,가전,1259000 ,34215000.0
1860,2019-01-20 21:40,20.0,무이자 삼성 노트북 9 메탈 고급형 NT900X5J-K28,가전,1349000 ,45312000.0
1861,2019-01-20 22:00,20.0,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000 ,
1862,2019-01-20 22:00,20.0,무이자 LG 울트라HD TV 55UK6800HNC,가전,1440000 ,
1863,2019-01-20 22:00,20.0,일시불 LG 울트라HD TV 65UK6800HNC,가전,1900000 ,13796000.0
1864,2019-01-20 22:00,20.0,무이자 LG 울트라HD TV 65UK6800HNC,가전,2130000 ,5189000.0
1865,2019-01-20 22:00,20.0,일시불 LG 울트라HD TV 70UK7400KNA,가전,2700000 ,13093000.0
1866,2019-01-20 22:00,20.0,무이자 LG 울트라HD TV 70UK7400KNA,가전,2990000 ,
1867,2019-01-20 22:20,20.0,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000 ,12559000.0
1868,2019-01-20 22:20,20.0,무이자 LG 울트라HD TV 55UK6800HNC,가전,1440000 ,6983000.0
1869,2019-01-20 22:20,20.0,일시불 LG 울트라HD TV 65UK6800HNC,가전,1900000 ,9238000.0
1870,2019-01-20 22:20,20.0,무이자 LG 울트라HD TV 65UK6800HNC,가전,2130000 ,5214000.0
1871,2019-01-20 22:20,20.0,일시불 LG 울트라HD TV 70UK7400KNA,가전,2700000 ,
1872,2019-01-20 22:20,20.0,무이자 LG 울트라HD TV 70UK7400KNA,가전,2990000 ,
1873,2019-01-20 22:40,20.0,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000 ,9432000.0
1874,2019-01-20 22:40,20.0,무이자 LG 울트라HD TV 55UK6800HNC,가전,1440000 ,7008000.0
1875,2019-01-20 22:40,20.0,일시불 LG 울트라HD TV 65UK6800HNC,가전,1900000 ,13796000.0
1876,2019-01-20 22:40,20.0,무이자 LG 울트라HD TV 65UK6800HNC,가전,2130000 ,36051000.0
1877,2019-01-20 22:40,20.0,일시불 LG 울트라HD TV 70UK7400KNA,가전,2700000 ,19614000.0
1878,2019-01-20 22:40,20.0,무이자 LG 울트라HD TV 70UK7400KNA,가전,2990000 ,
1879,2019-01-20 23:00,20.0,보코 폭스퍼구스다운 롱패딩,의류,169000 ,24913000.0
1880,2019-01-20 23:20,20.0,보코 폭스퍼구스다운 롱패딩,의류,169000 ,57057000.0
1881,2019-01-20 23:40,20.0,보코 폭스퍼구스다운 롱패딩,의류,169000 ,49205000.0
1882,2019-01-21 0:00,20.0,카파 발란스테크 브라팬티 12세트,속옷,119000 ,19653000.0
1883,2019-01-21 0:20,20.0,카파 발란스테크 브라팬티 12세트,속옷,119000 ,40086000.0
1884,2019-01-21 0:40,20.0,카파 발란스테크 브라팬티 12세트,속옷,119000 ,44626000.0
1885,2019-01-21 1:00,20.0,스포메틱스 리얼핏 모이스춰라이징 코코넛크림,이미용,49900 ,4800000.0
1886,2019-01-21 1:20,20.0,스포메틱스 리얼핏 모이스춰라이징 코코넛크림,이미용,49900 ,10438000.0
1887,2019-01-21 1:40,16.0,스포메틱스 리얼핏 모이스춰라이징 코코넛크림,이미용,49900 ,10042000.0
1888,2019-01-21 6:00,20.0,(직매입) 종근당건강 아이클리어 루테인,건강기능,69000 ,9371000.0
1889,2019-01-21 6:20,20.0,(직매입) 종근당건강 아이클리어 루테인,건강기능,69000 ,11913000.0
1890,2019-01-21 6:40,20.0,(직매입) 종근당건강 아이클리어 루테인,건강기능,69000 ,18064000.0
1891,2019-01-21 7:00,20.0,한일 대용량 스텐 분쇄믹서기,주방,109800 ,17491000.0
1892,2019-01-21 7:20,20.0,한일 대용량 스텐 분쇄믹서기,주방,109800 ,29146000.0
1893,2019-01-21 7:40,20.0,한일 대용량 스텐 분쇄믹서기,주방,109800 ,34040000.0
1894,2019-01-21 8:00,20.0,NNF 여성 롱패딩1종,의류,49000 ,10959000.0
1895,2019-01-21 8:20,20.0,NNF 여성 롱패딩1종,의류,49000 ,20056000.0
1896,2019-01-21 8:40,20.0,NNF 여성 롱패딩1종,의류,49000 ,23941000.0
1897,2019-01-21 9:00,20.0,도스문도스 카이만 엠보 소가죽 핸드백 1종,잡화,99000 ,22823000.0
1898,2019-01-21 9:20,20.0,도스문도스 카이만 엠보 소가죽 핸드백 1종,잡화,99000 ,30721000.0
1899,2019-01-21 9:40,20.0,도스문도스 카이만 엠보 소가죽 핸드백 1종,잡화,99000 ,46747000.0
1900,2019-01-21 10:00,30.0,오모떼 프런트후크 데오브라 시즌2,속옷,59000 ,31918000.0
1901,2019-01-21 10:30,30.0,오모떼 프런트후크 데오브라 시즌2,속옷,59000 ,57368000.0
1902,2019-01-21 11:00,20.0,청정수산 완도활전복 35미,농수축,59900 ,40688000.0
1903,2019-01-21 11:20,20.0,청정수산 완도활전복 35미,농수축,59900 ,57092000.0
1904,2019-01-21 11:40,20.0,청정수산 완도활전복 35미,농수축,59900 ,58042000.0
1905,2019-01-21 12:00,20.0,멋진밥상 흥양농협 햅쌀 20kg,농수축,61000 ,36503000.0
1906,2019-01-21 12:20,20.0,멋진밥상 흥양농협 햅쌀 20kg,농수축,61000 ,46658000.0
1907,2019-01-21 12:40,20.0,멋진밥상 흥양농협 햅쌀 20kg,농수축,61000 ,47965000.0
1908,2019-01-21 13:00,20.0,제주 한라봉2박스+천혜향1박스,농수축,43900 ,23355000.0
1909,2019-01-21 13:20,20.0,제주 한라봉2박스+천혜향1박스,농수축,43900 ,33811000.0
1910,2019-01-21 13:40,20.0,제주 한라봉2박스+천혜향1박스,농수축,43900 ,40683000.0
1911,2019-01-21 14:00,20.0,천수봉명인 선재 전통 메주세트,농수축,96000 ,22528000.0
1912,2019-01-21 14:20,20.0,천수봉명인 선재 전통 메주세트,농수축,96000 ,40015000.0
1913,2019-01-21 14:40,20.0,천수봉명인 선재 전통 메주세트,농수축,96000 ,43491000.0
1914,2019-01-21 15:00,20.0,안동간고등어 20팩,농수축,30900 ,25819000.0
1915,2019-01-21 15:20,20.0,안동간고등어 20팩,농수축,30900 ,35100000.0
1916,2019-01-21 15:40,20.0,안동간고등어 20팩,농수축,30900 ,40144000.0
1917,2019-01-21 16:00,20.0,AAE LA갈비 7팩,농수축,69900 ,21917000.0
1918,2019-01-21 16:20,20.0,AAE LA갈비 7팩,농수축,69900 ,53497000.0
1919,2019-01-21 16:40,20.0,AAE LA갈비 7팩,농수축,69900 ,41185000.0
1920,2019-01-21 17:00,20.0,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,농수축,59900 ,28396000.0
1921,2019-01-21 17:20,20.0,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,농수축,59900 ,45378000.0
1922,2019-01-21 17:40,20.0,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,농수축,59900 ,56183000.0
1923,2019-01-21 18:00,20.0,키친플라워 대용량 디지털 에어프라이어 5L,주방,89800 ,18876000.0
1924,2019-01-21 18:20,20.0,키친플라워 대용량 디지털 에어프라이어 5L,주방,89800 ,40208000.0
1925,2019-01-21 18:40,20.0,키친플라워 대용량 디지털 에어프라이어 5L,주방,89800 ,51616000.0
1926,2019-01-21 19:00,20.0,카파 드로즈 패키지 12종,속옷,59000 ,23961000.0
1927,2019-01-21 19:00,20.0,카파 런닝 패키지 9종,속옷,59000 ,7698000.0
1928,2019-01-21 19:20,20.0,카파 드로즈 패키지 12종,속옷,59000 ,35057000.0
1929,2019-01-21 19:20,20.0,카파 런닝 패키지 9종,속옷,59000 ,16422000.0
1930,2019-01-21 19:40,20.0,카파 드로즈 패키지 12종,속옷,59000 ,48900000.0
1931,2019-01-21 19:40,20.0,카파 런닝 패키지 9종,속옷,59000 ,21214000.0
1932,2019-01-21 20:00,20.0,노비타 스마트 비데,생활용품,189000 ,25227000.0
1933,2019-01-21 20:20,20.0,노비타 스마트 비데,생활용품,189000 ,42783000.0
1934,2019-01-21 20:40,20.0,노비타 스마트 비데,생활용품,189000 ,82572000.0
1935,2019-01-21 21:00,20.0,일시불 LG 통돌이 세탁기,가전,439000 ,19908000.0
1936,2019-01-21 21:00,20.0,무이자 LG 통돌이 세탁기,가전,489000 ,12765000.0
1937,2019-01-21 21:20,20.0,일시불 LG 통돌이 세탁기,가전,439000 ,32719000.0
1938,2019-01-21 21:20,20.0,무이자 LG 통돌이 세탁기,가전,489000 ,36516000.0
1939,2019-01-21 21:40,20.0,일시불 LG 통돌이 세탁기,가전,439000 ,48396000.0
1940,2019-01-21 21:40,20.0,무이자 LG 통돌이 세탁기,가전,489000 ,28742000.0
1941,2019-01-21 22:00,20.0,일시불 삼성 UHD TV UN55NU7010FXKR,가전,1000000 ,
1942,2019-01-21 22:00,20.0,무이자 삼성 UHD TV UN55NU7010FXKR,가전,1080000 ,2660000.0
1943,2019-01-21 22:00,20.0,일시불 삼성 UHD TV UN65NU7010FXKR,가전,1700000 ,4172000.0
1944,2019-01-21 22:00,20.0,무이자 삼성 UHD TV UN65NU7010FXKR,가전,1800000 ,4440000.0
1945,2019-01-21 22:00,20.0,일시불 삼성 UHD TV UN75NU7010FXKR,가전,2700000 ,13172000.0
1946,2019-01-21 22:00,20.0,무이자 삼성 UHD TV UN75NU7010FXKR,가전,2880000 ,
1947,2019-01-21 22:20,20.0,일시불 삼성 UHD TV UN55NU7010FXKR,가전,1000000 ,2465000.0
1948,2019-01-21 22:20,20.0,무이자 삼성 UHD TV UN55NU7010FXKR,가전,1080000 ,
1949,2019-01-21 22:20,20.0,일시불 삼성 UHD TV UN65NU7010FXKR,가전,1700000 ,4172000.0
1950,2019-01-21 22:20,20.0,무이자 삼성 UHD TV UN65NU7010FXKR,가전,1800000 ,4416000.0
1951,2019-01-21 22:20,20.0,일시불 삼성 UHD TV UN75NU7010FXKR,가전,2700000 ,
1952,2019-01-21 22:20,20.0,무이자 삼성 UHD TV UN75NU7010FXKR,가전,2880000 ,
1953,2019-01-21 22:40,20.0,일시불 삼성 UHD TV UN55NU7010FXKR,가전,1000000 ,21806000.0
1954,2019-01-21 22:40,20.0,무이자 삼성 UHD TV UN55NU7010FXKR,가전,1080000 ,
1955,2019-01-21 22:40,20.0,일시불 삼성 UHD TV UN65NU7010FXKR,가전,1700000 ,
1956,2019-01-21 22:40,20.0,무이자 삼성 UHD TV UN65NU7010FXKR,가전,1800000 ,4416000.0
1957,2019-01-21 22:40,20.0,일시불 삼성 UHD TV UN75NU7010FXKR,가전,2700000 ,
1958,2019-01-21 22:40,20.0,무이자 삼성 UHD TV UN75NU7010FXKR,가전,2880000 ,14050000.0
1959,2019-01-21 23:00,20.0,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,가전,999000 ,11264000.0
1960,2019-01-21 23:00,20.0,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,가전,1089000 ,
1961,2019-01-21 23:00,20.0,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,가전,1259000 ,10700000.0
1962,2019-01-21 23:00,20.0,무이자 삼성 노트북 9 메탈 고급형 NT900X5J-K28,가전,1349000 ,18769000.0
1963,2019-01-21 23:20,20.0,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,가전,999000 ,8460000.0
1964,2019-01-21 23:20,20.0,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,가전,1089000 ,3109000.0
1965,2019-01-21 23:20,20.0,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,가전,1259000 ,31914000.0
1966,2019-01-21 23:20,20.0,무이자 삼성 노트북 9 메탈 고급형 NT900X5J-K28,가전,1349000 ,19028000.0
1967,2019-01-21 23:40,20.0,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,가전,999000 ,5657000.0
1968,2019-01-21 23:40,20.0,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,가전,1089000 ,3109000.0
1969,2019-01-21 23:40,20.0,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,가전,1259000 ,31666000.0
1970,2019-01-21 23:40,20.0,무이자 삼성 노트북 9 메탈 고급형 NT900X5J-K28,가전,1349000 ,22852000.0
1971,2019-01-22 0:00,20.0,카파 발란스테크 브라팬티 12세트,속옷,119000 ,10457000.0
1972,2019-01-22 0:20,20.0,카파 발란스테크 브라팬티 12세트,속옷,119000 ,24329000.0
1973,2019-01-22 0:40,20.0,카파 발란스테크 브라팬티 12세트,속옷,119000 ,39768000.0
1974,2019-01-22 1:00,30.0,세인트스코트 얼티밋 캐리어 7종 세트(백팩),잡화,129000 ,10775000.0
1975,2019-01-22 1:30,26.0,세인트스코트 얼티밋 캐리어 7종 세트(백팩),잡화,129000 ,23172000.0
1976,2019-01-22 6:00,20.0,보코 윈터 기모 풀코디 4종세트,의류,39000 ,11385000.0
1977,2019-01-22 6:20,20.0,보코 윈터 기모 풀코디 4종세트,의류,39000 ,16129000.0
1978,2019-01-22 6:40,20.0,보코 윈터 기모 풀코디 4종세트,의류,39000 ,21746000.0
1979,2019-01-22 7:00,30.0,로베르타 디 까메리노 트리플커버 지퍼쉐이핑 란쥬,속옷,89900 ,37184000.0
1980,2019-01-22 7:30,30.0,로베르타 디 까메리노 트리플커버 지퍼쉐이핑 란쥬,속옷,89900 ,58626000.0
1981,2019-01-22 8:00,20.0,보코 폭스퍼구스다운 롱패딩,의류,169000 ,6787000.0
