,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량,요일,휴일,공휴일
6068,2019-03-04 13:20,20,에코라믹 통주물 스톤 냄비세트,주방,60900,32255000,530,Monday,No,No
6069,2019-03-04 13:40,20,에코라믹 통주물 스톤 냄비세트,주방,60900,32701000,537,Monday,No,No
6070,2019-03-04 14:00,20,영산포숙성 홍어8팩+무침3통,농수축,40900,13042000,319,Monday,No,No
6071,2019-03-04 14:20,20,영산포숙성 홍어8팩+무침3통,농수축,40900,29734000,727,Monday,No,No
6072,2019-03-04 14:40,20,영산포숙성 홍어8팩+무침3통,농수축,40900,22443000,549,Monday,No,No
6073,2019-03-04 15:00,30,오모떼 미라클쉐이핑 브라팬티 시즌2,속옷,99000,20835000,211,Monday,No,No
6074,2019-03-04 15:30,30,오모떼 미라클쉐이핑 브라팬티 시즌2,속옷,99000,46712000,472,Monday,No,No
6075,2019-03-04 16:00,20,옛날 그 쥐포 110장 (11팩),농수축,32900,25402000,773,Monday,No,No
6076,2019-03-04 16:20,20,옛날 그 쥐포 110장 (11팩),농수축,32900,39332000,1196,Monday,No,No
6077,2019-03-04 16:40,20,옛날 그 쥐포 110장 (11팩),농수축,32900,38206000,1162,Monday,No,No
6078,2019-03-04 17:00,20,청정수산 완도활전복 大사이즈 20미,농수축,59900,24543000,410,Monday,No,No
6079,2019-03-04 17:20,20,청정수산 완도활전복 大사이즈 20미,농수축,59900,37402000,625,Monday,No,No
6080,2019-03-04 17:40,20,청정수산 완도활전복 大사이즈 20미,농수축,59900,41474000,693,Monday,No,No
6081,2019-03-04 18:00,30,무이자 프로피쿡 에어프라이어,주방,99000,10825000,110,Monday,No,No
6082,2019-03-04 18:00,30,일시불 프로피쿡 에어프라이어,주방,94000,9914000,106,Monday,No,No
6083,2019-03-04 18:30,30,무이자 프로피쿡 에어프라이어,주방,99000,15116000,153,Monday,No,No
6084,2019-03-04 18:30,30,일시불 프로피쿡 에어프라이어,주방,94000,27071000,288,Monday,No,No
6085,2019-03-04 19:00,20,국내산 손질갑오징어 9팩,농수축,49900,10150000,204,Monday,No,No
6086,2019-03-04 19:00,20,국내산 특大손질갑오징어 6팩,농수축,49900,10013000,201,Monday,No,No
6087,2019-03-04 19:20,20,국내산 손질갑오징어 9팩,농수축,49900,14867000,298,Monday,No,No
6088,2019-03-04 19:20,20,국내산 특大손질갑오징어 6팩,농수축,49900,14667000,294,Monday,No,No
6089,2019-03-04 19:40,20,국내산 손질갑오징어 9팩,농수축,49900,22173000,445,Monday,No,No
6090,2019-03-04 19:40,20,국내산 특大손질갑오징어 6팩,농수축,49900,21818000,438,Monday,No,No
6091,2019-03-04 20:00,20,(일)한샘 HG 화이트 실버슬림 붙박이장(2.2m),가구,649000,3021000,5,Monday,No,No
6092,2019-03-04 20:00,20,(무)한샘 HG 화이트 실버슬림 붙박이장(2.2m),가구,749000,1192000,2,Monday,No,No
6093,2019-03-04 20:00,20,(일)한샘 HG 화이트 실버슬림 붙박이장(3.2m),가구,1099000,5082000,5,Monday,No,No
6094,2019-03-04 20:00,20,(무)한샘 HG 화이트 실버슬림 붙박이장(3.2m),가구,1199000,0,0,Monday,No,No
6095,2019-03-04 20:00,20,(일)한샘 HG 화이트 실버슬림 붙박이장(4.2m),가구,1399000,2187000,2,Monday,No,No
6096,2019-03-04 20:00,20,(무)한샘 HG 화이트 실버슬림 붙박이장(4.2m),가구,1499000,2338000,2,Monday,No,No
6097,2019-03-04 20:20,20,(일)한샘 HG 화이트 실버슬림 붙박이장(2.2m),가구,649000,2031000,4,Monday,No,No
6098,2019-03-04 20:20,20,(무)한샘 HG 화이트 실버슬림 붙박이장(2.2m),가구,749000,0,0,Monday,No,No
6099,2019-03-04 20:20,20,(일)한샘 HG 화이트 실버슬림 붙박이장(3.2m),가구,1099000,5082000,5,Monday,No,No
6100,2019-03-04 20:20,20,(무)한샘 HG 화이트 실버슬림 붙박이장(3.2m),가구,1199000,7372000,7,Monday,No,No
6101,2019-03-04 20:20,20,(일)한샘 HG 화이트 실버슬림 붙박이장(4.2m),가구,1399000,6455000,5,Monday,No,No
6102,2019-03-04 20:20,20,(무)한샘 HG 화이트 실버슬림 붙박이장(4.2m),가구,1499000,6915000,5,Monday,No,No
6103,2019-03-04 20:40,20,(일)한샘 HG 화이트 실버슬림 붙박이장(2.2m),가구,649000,4009000,7,Monday,No,No
6104,2019-03-04 20:40,20,(무)한샘 HG 화이트 실버슬림 붙박이장(2.2m),가구,749000,2338000,4,Monday,No,No
6105,2019-03-04 20:40,20,(일)한샘 HG 화이트 실버슬림 붙박이장(3.2m),가구,1099000,11793000,11,Monday,No,No
6106,2019-03-04 20:40,20,(무)한샘 HG 화이트 실버슬림 붙박이장(3.2m),가구,1199000,7373000,7,Monday,No,No
6107,2019-03-04 20:40,20,(일)한샘 HG 화이트 실버슬림 붙박이장(4.2m),가구,1399000,2187000,2,Monday,No,No
6108,2019-03-04 20:40,20,(무)한샘 HG 화이트 실버슬림 붙박이장(4.2m),가구,1499000,4627000,4,Monday,No,No
6109,2019-03-04 21:00,20,바로바로 무선청소기,생활용품,89000,27272000,307,Monday,No,No
6110,2019-03-04 21:20,20,바로바로 무선청소기,생활용품,89000,46431000,522,Monday,No,No
6111,2019-03-04 21:40,20,바로바로 무선청소기,생활용품,89000,54495000,613,Monday,No,No
6112,2019-03-04 22:00,20,(일) 삼익가구 LED 제니비 서랍형 침대 SS,가구,499000,6431000,13,Monday,No,No
6113,2019-03-04 22:00,20,(무) 삼익가구 LED 제니비 서랍형 침대 SS,가구,549000,4260000,8,Monday,No,No
6114,2019-03-04 22:00,20,(일) 삼익가구 LED 제니비 서랍형 침대 Q,가구,549000,2859000,6,Monday,No,No
6115,2019-03-04 22:00,20,(무) 삼익가구 LED 제니비 서랍형 침대 Q,가구,599000,3115000,6,Monday,No,No
6116,2019-03-04 22:00,20,(일) 삼익가구 LED 제니비 서랍형 침대 K,가구,599000,1581000,3,Monday,No,No
6117,2019-03-04 22:00,20,(무) 삼익가구 LED 제니비 서랍형 침대 K,가구,649000,1709000,3,Monday,No,No
6118,2019-03-04 22:20,20,(일) 삼익가구 LED 제니비 서랍형 침대 SS,가구,499000,10257000,21,Monday,No,No
6119,2019-03-04 22:20,20,(무) 삼익가구 LED 제니비 서랍형 침대 SS,가구,549000,0,0,Monday,No,No
6120,2019-03-04 22:20,20,(일) 삼익가구 LED 제니비 서랍형 침대 Q,가구,549000,2859000,6,Monday,No,No
6121,2019-03-04 22:20,20,(무) 삼익가구 LED 제니비 서랍형 침대 Q,가구,599000,3113000,6,Monday,No,No
6122,2019-03-04 22:20,20,(일) 삼익가구 LED 제니비 서랍형 침대 K,가구,599000,6178000,11,Monday,No,No
6123,2019-03-04 22:20,20,(무) 삼익가구 LED 제니비 서랍형 침대 K,가구,649000,1709000,3,Monday,No,No
6124,2019-03-04 22:40,20,(일) 삼익가구 LED 제니비 서랍형 침대 SS,가구,499000,26830000,54,Monday,No,No
6125,2019-03-04 22:40,20,(무) 삼익가구 LED 제니비 서랍형 침대 SS,가구,549000,9881000,18,Monday,No,No
6126,2019-03-04 22:40,20,(일) 삼익가구 LED 제니비 서랍형 침대 Q,가구,549000,12680000,24,Monday,No,No
6127,2019-03-04 22:40,20,(무) 삼익가구 LED 제니비 서랍형 침대 Q,가구,599000,7714000,13,Monday,No,No
6128,2019-03-04 22:40,20,(일) 삼익가구 LED 제니비 서랍형 침대 K,가구,599000,13834000,24,Monday,No,No
6129,2019-03-04 22:40,20,(무) 삼익가구 LED 제니비 서랍형 침대 K,가구,649000,8349000,13,Monday,No,No
6130,2019-03-04 23:00,20,푸마 드라이셀 쉐이핑 레깅스 3종,속옷,59000,21191000,360,Monday,No,No
6131,2019-03-04 23:00,20,푸마 드라이셀 치마레깅스 3종,속옷,59000,15033000,255,Monday,No,No
6132,2019-03-04 23:20,20,푸마 드라이셀 쉐이핑 레깅스 3종,속옷,59000,24144000,410,Monday,No,No
6133,2019-03-04 23:20,20,푸마 드라이셀 치마레깅스 3종,속옷,59000,16984000,288,Monday,No,No
6134,2019-03-04 23:40,20,푸마 드라이셀 쉐이핑 레깅스 3종,속옷,59000,23417000,397,Monday,No,No
6135,2019-03-04 23:40,20,푸마 드라이셀 치마레깅스 3종,속옷,59000,18781000,319,Monday,No,No
6136,2019-03-05 0:00,30,무이자  모즈 커피머신&미니오븐,주방,188000,6381000,34,Tuesday,No,No
6137,2019-03-05 0:00,30,일시불  모즈 커피머신&미니오븐,주방,168000,2883000,18,Tuesday,No,No
6138,2019-03-05 0:00,30,무이자  모즈 커피머신,주방,129000,772000,6,Tuesday,No,No
6139,2019-03-05 0:00,30,일시불  모즈 커피머신,주방,119000,383000,4,Tuesday,No,No
6140,2019-03-05 0:00,30,무이자  모즈 미니오븐,주방,89000,1043000,12,Tuesday,No,No
6141,2019-03-05 0:00,30,일시불  모즈 미니오븐,주방,79000,0,0,Tuesday,No,No
6142,2019-03-05 0:30,30,무이자  모즈 커피머신&미니오븐,주방,188000,10608000,57,Tuesday,No,No
6143,2019-03-05 0:30,30,일시불  모즈 커피머신&미니오븐,주방,168000,18451000,110,Tuesday,No,No
6144,2019-03-05 0:30,30,무이자  모즈 커피머신,주방,129000,1495000,12,Tuesday,No,No
6145,2019-03-05 0:30,30,일시불  모즈 커피머신,주방,119000,3379000,29,Tuesday,No,No
6146,2019-03-05 0:30,30,무이자  모즈 미니오븐,주방,89000,1543000,18,Tuesday,No,No
6147,2019-03-05 0:30,30,일시불  모즈 미니오븐,주방,79000,1593000,21,Tuesday,No,No
6148,2019-03-05 1:00,20,보코 여성 울코트 1종,의류,59000,10520000,179,Tuesday,No,No
6149,2019-03-05 1:20,20,보코 여성 울코트 1종,의류,59000,18772000,319,Tuesday,No,No
6150,2019-03-05 1:40,16,보코 여성 울코트 1종,의류,59000,15141000,257,Tuesday,No,No
6151,2019-03-05 6:00,20,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,농수축,59900,9297000,156,Tuesday,No,No
6152,2019-03-05 6:20,20,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,농수축,59900,10936000,183,Tuesday,No,No
6153,2019-03-05 6:40,20,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,농수축,59900,19919000,333,Tuesday,No,No
6154,2019-03-05 7:00,20,한일 대용량 스텐 분쇄믹서기,주방,109800,7113000,65,Tuesday,No,No
6155,2019-03-05 7:20,20,한일 대용량 스텐 분쇄믹서기,주방,109800,19536000,178,Tuesday,No,No
6156,2019-03-05 7:40,20,한일 대용량 스텐 분쇄믹서기,주방,109800,23015000,210,Tuesday,No,No
6157,2019-03-05 8:00,20,무이자 아이넥스 프리미엄 올스텐 싱크선반,주방,94800,6527000,69,Tuesday,No,No
6158,2019-03-05 8:00,20,일시불 아이넥스 프리미엄 올스텐 싱크선반,주방,88800,6841000,78,Tuesday,No,No
6159,2019-03-05 8:20,20,무이자 아이넥스 프리미엄 올스텐 싱크선반,주방,94800,7328000,78,Tuesday,No,No
6160,2019-03-05 8:20,20,일시불 아이넥스 프리미엄 올스텐 싱크선반,주방,88800,14760000,167,Tuesday,No,No
6161,2019-03-05 8:40,20,무이자 아이넥스 프리미엄 올스텐 싱크선반,주방,94800,11589000,123,Tuesday,No,No
6162,2019-03-05 8:40,20,일시불 아이넥스 프리미엄 올스텐 싱크선반,주방,88800,17044000,192,Tuesday,No,No
6163,2019-03-05 9:00,20,푸마 드라이셀 쉐이핑 레깅스 3종,속옷,59000,10768000,183,Tuesday,No,No
6164,2019-03-05 9:00,20,푸마 드라이셀 치마레깅스 3종,속옷,59000,8587000,146,Tuesday,No,No
6165,2019-03-05 9:20,20,푸마 드라이셀 쉐이핑 레깅스 3종,속옷,59000,19982000,339,Tuesday,No,No
6166,2019-03-05 9:20,20,푸마 드라이셀 치마레깅스 3종,속옷,59000,18040000,306,Tuesday,No,No
6167,2019-03-05 9:40,20,푸마 드라이셀 쉐이핑 레깅스 3종,속옷,59000,21181000,359,Tuesday,No,No
6168,2019-03-05 9:40,20,푸마 드라이셀 치마레깅스 3종,속옷,59000,21718000,369,Tuesday,No,No
6169,2019-03-05 10:00,20,쿠미투니카 퍼펙트클린 레이스 브라팬티,속옷,109900,11880000,109,Tuesday,No,No
6170,2019-03-05 10:20,20,쿠미투니카 퍼펙트클린 레이스 브라팬티,속옷,109900,33883000,309,Tuesday,No,No
6171,2019-03-05 10:40,20,쿠미투니카 퍼펙트클린 레이스 브라팬티,속옷,109900,35366000,322,Tuesday,No,No
6172,2019-03-05 11:00,20,무이자 린나이 자동불꽃조절 가스레인지 3구,주방,289000,3012000,11,Tuesday,No,No
6173,2019-03-05 11:00,20,일시불  린나이 자동불꽃조절 가스레인지 3구,주방,279000,4804000,18,Tuesday,No,No
6174,2019-03-05 11:00,20,무이자  린나이 자동불꽃조절 가스레인지 2구,주방,219000,1500000,7,Tuesday,No,No
6175,2019-03-05 11:00,20,일시불  린나이 자동불꽃조절 가스레인지 2구,주방,209000,2812000,14,Tuesday,No,No
6176,2019-03-05 11:20,20,무이자 린나이 자동불꽃조절 가스레인지 3구,주방,289000,13645000,48,Tuesday,No,No
6177,2019-03-05 11:20,20,일시불  린나이 자동불꽃조절 가스레인지 3구,주방,279000,3778000,14,Tuesday,No,No
6178,2019-03-05 11:20,20,무이자  린나이 자동불꽃조절 가스레인지 2구,주방,219000,6637000,31,Tuesday,No,No
6179,2019-03-05 11:20,20,일시불  린나이 자동불꽃조절 가스레인지 2구,주방,209000,6985000,34,Tuesday,No,No
6180,2019-03-05 11:40,20,무이자 린나이 자동불꽃조절 가스레인지 3구,주방,289000,8780000,31,Tuesday,No,No
6181,2019-03-05 11:40,20,일시불  린나이 자동불꽃조절 가스레인지 3구,주방,279000,3809000,14,Tuesday,No,No
6182,2019-03-05 11:40,20,무이자  린나이 자동불꽃조절 가스레인지 2구,주방,219000,8149000,38,Tuesday,No,No
6183,2019-03-05 11:40,20,일시불  린나이 자동불꽃조절 가스레인지 2구,주방,209000,12609000,61,Tuesday,No,No
6184,2019-03-05 12:00,20,엘렌실라 달팽이크림(콜라겐5+팩트3),이미용,79000,15719000,199,Tuesday,No,No
6185,2019-03-05 12:20,20,엘렌실라 달팽이크림(콜라겐5+팩트3),이미용,79000,22744000,288,Tuesday,No,No
6186,2019-03-05 12:40,20,엘렌실라 달팽이크림(콜라겐5+팩트3),이미용,79000,34536000,438,Tuesday,No,No
6187,2019-03-05 13:00,20,칼리베이직 여성백 3종세트,잡화,39900,13934000,350,Tuesday,No,No
6188,2019-03-05 13:20,20,칼리베이직 여성백 3종세트,잡화,39900,33270000,834,Tuesday,No,No
6189,2019-03-05 13:40,20,칼리베이직 여성백 3종세트,잡화,39900,38586000,968,Tuesday,No,No
6190,2019-03-05 14:00,20,크리스티나앤코 가디건세트,의류,34000,16379000,482,Tuesday,No,No
6191,2019-03-05 14:20,20,크리스티나앤코 가디건세트,의류,34000,28966000,852,Tuesday,No,No
6192,2019-03-05 14:40,20,크리스티나앤코 가디건세트,의류,34000,25370000,747,Tuesday,No,No
6193,2019-03-05 15:00,30,에코라믹 컬링스톤프라이팬세트,주방,50900,31318000,616,Tuesday,No,No
6194,2019-03-05 15:30,30,에코라믹 컬링스톤프라이팬세트,주방,50900,51230000,1007,Tuesday,No,No
6195,2019-03-05 16:00,20,자연산 손질 통오징어 21미,농수축,40900,31858000,779,Tuesday,No,No
6196,2019-03-05 16:20,20,자연산 손질 통오징어 21미,농수축,40900,44128000,1079,Tuesday,No,No
6197,2019-03-05 16:40,20,자연산 손질 통오징어 21미,농수축,40900,58581000,1433,Tuesday,No,No
6198,2019-03-05 17:00,20,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,19957000,502,Tuesday,No,No
6199,2019-03-05 17:20,20,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,29316000,737,Tuesday,No,No
6200,2019-03-05 17:40,20,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,42055000,1057,Tuesday,No,No
6201,2019-03-05 18:00,20,우리바다 손질왕꼬막 24팩,농수축,39900,38392000,963,Tuesday,No,No
6202,2019-03-05 18:20,20,우리바다 손질왕꼬막 24팩,농수축,39900,54562000,1368,Tuesday,No,No
6203,2019-03-05 18:40,20,우리바다 손질왕꼬막 24팩,농수축,39900,71021000,1780,Tuesday,No,No
6204,2019-03-05 19:00,20,푸마 심리스 드로즈 블랙에디션 패키지,속옷,89000,11228000,127,Tuesday,No,No
6205,2019-03-05 19:00,20,푸마 트렁크 블랙에디션 패키지,속옷,89000,4844000,55,Tuesday,No,No
6206,2019-03-05 19:00,20,푸마 INNO 심리스 롱드로즈 7종,속옷,89000,424000,5,Tuesday,No,No
6207,2019-03-05 19:20,20,푸마 심리스 드로즈 블랙에디션 패키지,속옷,89000,26579000,299,Tuesday,No,No
6208,2019-03-05 19:20,20,푸마 트렁크 블랙에디션 패키지,속옷,89000,9320000,105,Tuesday,No,No
6209,2019-03-05 19:20,20,푸마 INNO 심리스 롱드로즈 7종,속옷,89000,1889000,22,Tuesday,No,No
6210,2019-03-05 19:40,20,푸마 심리스 드로즈 블랙에디션 패키지,속옷,89000,31709000,357,Tuesday,No,No
6211,2019-03-05 19:40,20,푸마 트렁크 블랙에디션 패키지,속옷,89000,13091000,148,Tuesday,No,No
6212,2019-03-05 19:40,20,푸마 INNO 심리스 롱드로즈 7종,속옷,89000,2632000,30,Tuesday,No,No
6213,2019-03-05 20:00,20,일시불 쿠첸 풀스텐 압력밥솥 10인용 ,주방,158000,6869000,44,Tuesday,No,No
6214,2019-03-05 20:00,20,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000,4882000,30,Tuesday,No,No
6215,2019-03-05 20:00,20,일시불 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,148000,1107000,8,Tuesday,No,No
6216,2019-03-05 20:00,20,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,158000,1180000,8,Tuesday,No,No
6217,2019-03-05 20:20,20,일시불 쿠첸 풀스텐 압력밥솥 10인용 ,주방,158000,23271000,148,Tuesday,No,No
6218,2019-03-05 20:20,20,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000,8511000,51,Tuesday,No,No
6219,2019-03-05 20:20,20,일시불 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,148000,6390000,44,Tuesday,No,No
6220,2019-03-05 20:20,20,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,158000,3457000,22,Tuesday,No,No
6221,2019-03-05 20:40,20,일시불 쿠첸 풀스텐 압력밥솥 10인용 ,주방,158000,28882000,183,Tuesday,No,No
6222,2019-03-05 20:40,20,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000,17520000,105,Tuesday,No,No
6223,2019-03-05 20:40,20,일시불 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,148000,10121000,69,Tuesday,No,No
6224,2019-03-05 20:40,20,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,158000,6832000,44,Tuesday,No,No
6225,2019-03-05 21:00,20,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000,3343000,3,Tuesday,No,No
6226,2019-03-05 21:00,20,무이자 LG 울트라HD TV 55UK6800HNC,가전,1440000,0,0,Tuesday,No,No
6227,2019-03-05 21:00,20,일시불 LG 울트라HD TV 65UK6800HNC,가전,1900000,19348000,11,Tuesday,No,No
6228,2019-03-05 21:00,20,무이자 LG 울트라HD TV 65UK6800HNC,가전,2130000,0,0,Tuesday,No,No
6229,2019-03-05 21:00,20,일시불 LG 울트라HD TV 70UK6800HNC,가전,2700000,20649000,8,Tuesday,No,No
6230,2019-03-05 21:00,20,무이자 LG 울트라HD TV 70UK6800HNC,가전,2990000,0,0,Tuesday,No,No
6231,2019-03-05 21:20,20,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000,9928000,8,Tuesday,No,No
6232,2019-03-05 21:20,20,무이자 LG 울트라HD TV 55UK6800HNC,가전,1440000,0,0,Tuesday,No,No
6233,2019-03-05 21:20,20,일시불 LG 울트라HD TV 65UK6800HNC,가전,1900000,14549000,8,Tuesday,No,No
6234,2019-03-05 21:20,20,무이자 LG 울트라HD TV 65UK6800HNC,가전,2130000,27133000,13,Tuesday,No,No
6235,2019-03-05 21:20,20,일시불 LG 울트라HD TV 70UK6800HNC,가전,2700000,6916000,3,Tuesday,No,No
6236,2019-03-05 21:20,20,무이자 LG 울트라HD TV 70UK6800HNC,가전,2990000,15289000,6,Tuesday,No,No
6237,2019-03-05 21:40,20,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000,13221000,11,Tuesday,No,No
6238,2019-03-05 21:40,20,무이자 LG 울트라HD TV 55UK6800HNC,가전,1440000,18301000,13,Tuesday,No,No
6239,2019-03-05 21:40,20,일시불 LG 울트라HD TV 65UK6800HNC,가전,1900000,19373000,11,Tuesday,No,No
6240,2019-03-05 21:40,20,무이자 LG 울트라HD TV 65UK6800HNC,가전,2130000,38007000,18,Tuesday,No,No
6241,2019-03-05 21:40,20,일시불 LG 울트라HD TV 70UK6800HNC,가전,2700000,0,0,Tuesday,No,No
6242,2019-03-05 21:40,20,무이자 LG 울트라HD TV 70UK6800HNC,가전,2990000,0,0,Tuesday,No,No
6243,2019-03-05 22:00,20,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,가구,548000,16409000,30,Tuesday,No,No
6244,2019-03-05 22:00,20,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,가구,598000,11410000,20,Tuesday,No,No
6245,2019-03-05 22:00,20,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,가구,648000,5329000,9,Tuesday,No,No
6246,2019-03-05 22:20,20,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,가구,548000,31277000,58,Tuesday,No,No
6247,2019-03-05 22:20,20,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,가구,598000,4919000,9,Tuesday,No,No
6248,2019-03-05 22:20,20,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,가구,648000,12364000,20,Tuesday,No,No
6249,2019-03-05 22:40,20,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,가구,548000,16406000,30,Tuesday,No,No
6250,2019-03-05 22:40,20,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,가구,598000,27639000,47,Tuesday,No,No
6251,2019-03-05 22:40,20,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,가구,648000,31709000,49,Tuesday,No,No
6252,2019-03-05 23:00,20,노비타 스마트 비데,생활용품,189000,23528000,125,Tuesday,No,No
6253,2019-03-05 23:20,20,노비타 스마트 비데,생활용품,189000,34168000,181,Tuesday,No,No
6254,2019-03-05 23:40,20,노비타 스마트 비데,생활용품,189000,64192000,340,Tuesday,No,No
6255,2019-03-06 0:00,20,푸마 드라이셀 퓨징 브라세트 패키지,속옷,139000,18961000,137,Wednesday,No,No
6256,2019-03-06 0:20,20,푸마 드라이셀 퓨징 브라세트 패키지,속옷,139000,36189000,261,Wednesday,No,No
6257,2019-03-06 0:40,20,푸마 드라이셀 퓨징 브라세트 패키지,속옷,139000,31689000,228,Wednesday,No,No
6258,2019-03-06 1:00,20,푸마 드로즈 블랙에디션 패키지,속옷,89000,4164000,47,Wednesday,No,No
6259,2019-03-06 1:00,20,푸마 트렁크 블랙에디션 패키지,속옷,89000,1175000,14,Wednesday,No,No
6260,2019-03-06 1:20,20,푸마 드로즈 블랙에디션 패키지,속옷,89000,11594000,131,Wednesday,No,No
6261,2019-03-06 1:20,20,푸마 트렁크 블랙에디션 패키지,속옷,89000,424000,5,Wednesday,No,No
6262,2019-03-06 1:40,16,푸마 드로즈 블랙에디션 패키지,속옷,89000,5241000,59,Wednesday,No,No
6263,2019-03-06 1:40,16,푸마 트렁크 블랙에디션 패키지,속옷,89000,1137000,13,Wednesday,No,No
6264,2019-03-06 6:00,20,세균싹 행주티슈,주방,39900,9051000,227,Wednesday,No,No
6265,2019-03-06 6:20,20,세균싹 행주티슈,주방,39900,11011000,276,Wednesday,No,No
6266,2019-03-06 6:40,20,세균싹 행주티슈,주방,39900,23234000,583,Wednesday,No,No
6267,2019-03-06 7:00,20,에르나벨 체크배색 데일리 트렌치코트,의류,49000,16574000,339,Wednesday,No,No
6268,2019-03-06 7:20,20,에르나벨 체크배색 데일리 트렌치코트,의류,49000,24687000,504,Wednesday,No,No
6269,2019-03-06 7:40,20,에르나벨 체크배색 데일리 트렌치코트,의류,49000,32250000,659,Wednesday,No,No
6270,2019-03-06 8:00,20,닥터 슈퍼 루테인,건강기능,59900,15951000,267,Wednesday,No,No
6271,2019-03-06 8:20,20,닥터 슈퍼 루테인,건강기능,59900,32327000,540,Wednesday,No,No
6272,2019-03-06 8:40,20,닥터 슈퍼 루테인,건강기능,59900,41624000,695,Wednesday,No,No
6273,2019-03-06 9:00,20,푸마 드라이셀 퓨징 브라세트 패키지,속옷,139000,19856000,143,Wednesday,No,No
6274,2019-03-06 9:20,20,푸마 드라이셀 퓨징 브라세트 패키지,속옷,139000,51983000,374,Wednesday,No,No
6275,2019-03-06 9:40,20,푸마 드라이셀 퓨징 브라세트 패키지,속옷,139000,73792000,531,Wednesday,No,No
6276,2019-03-06 10:00,20,NNF 소프트 베스트 앙상블,의류,29900,26610000,890,Wednesday,No,No
6277,2019-03-06 10:20,20,NNF 소프트 베스트 앙상블,의류,29900,47553000,1591,Wednesday,No,No
6278,2019-03-06 10:40,20,NNF 소프트 베스트 앙상블,의류,29900,60744000,2032,Wednesday,No,No
6279,2019-03-06 11:00,20,무이자 쿠쿠전기밥솥 10인용,주방,218000,11283000,52,Wednesday,No,No
6280,2019-03-06 11:00,20,일시불 쿠쿠전기밥솥 10인용,주방,208000,8471000,41,Wednesday,No,No
6281,2019-03-06 11:00,20,무이자 쿠쿠전기밥솥 6인용,주방,208000,3882000,19,Wednesday,No,No
6282,2019-03-06 11:00,20,일시불  쿠쿠전기밥솥 6인용,주방,198000,3693000,19,Wednesday,No,No
6283,2019-03-06 11:20,20,무이자 쿠쿠전기밥솥 10인용,주방,218000,14501000,67,Wednesday,No,No
6284,2019-03-06 11:20,20,일시불 쿠쿠전기밥솥 10인용,주방,208000,13079000,63,Wednesday,No,No
6285,2019-03-06 11:20,20,무이자 쿠쿠전기밥솥 6인용,주방,208000,7713000,38,Wednesday,No,No
6286,2019-03-06 11:20,20,일시불  쿠쿠전기밥솥 6인용,주방,198000,3704000,19,Wednesday,No,No
6287,2019-03-06 11:40,20,무이자 쿠쿠전기밥솥 10인용,주방,218000,17705000,82,Wednesday,No,No
6288,2019-03-06 11:40,20,일시불 쿠쿠전기밥솥 10인용,주방,208000,25353000,122,Wednesday,No,No
6289,2019-03-06 11:40,20,무이자 쿠쿠전기밥솥 6인용,주방,208000,8478000,41,Wednesday,No,No
6290,2019-03-06 11:40,20,일시불  쿠쿠전기밥솥 6인용,주방,198000,10983000,56,Wednesday,No,No
6291,2019-03-06 12:00,20,바로바로 무선청소기,생활용품,89000,17211000,194,Wednesday,No,No
6292,2019-03-06 12:20,20,바로바로 무선청소기,생활용품,89000,34681000,390,Wednesday,No,No
6293,2019-03-06 12:40,20,바로바로 무선청소기,생활용품,89000,51838000,583,Wednesday,No,No
6294,2019-03-06 13:00,20,코튼데이 유기농 순면 마스크 KF94 60매,생활용품,39900,52725000,1322,Wednesday,No,No
6295,2019-03-06 13:20,20,코튼데이 유기농 순면 마스크 KF94 60매,생활용품,39900,72434000,1816,Wednesday,No,No
6296,2019-03-06 13:40,20,코튼데이 유기농 순면 마스크 KF94 60매,생활용품,39900,96564000,2421,Wednesday,No,No
