방송일시,노출(분),상품명,상품군,판매단가,취급액,요일,휴일,공휴일,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
2019-11-26 21:00,20,무이자쿠첸압력밥솥 6인용,9,1,11524000,Tuesday,No,No,2,0,2.6,13.5,7.7,0.5,21,104.87,21:00:00,126,4,0,0,1
2019-03-23 12:40,20,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ1(스탠드),1,5,7736000,Saturday,Yes,No,2,0,-0.3,10.3,4.2,1.4,24,104.49,12:40:00,76,7,0,1,5
2019-07-11 17:20,20,AAB의 소곱창전골 800g x 8팩,3,0,44962000,Thursday,No,No,2,2,19.7,25.6,22.2,8.5,12,104.56,17:20:00,104,26,0,0,3
2019-11-15 13:00,20,일시불 종근당건강 락토핏 생유산균골드 단하루,2,0,57516000,Friday,No,No,2,1,-1,14,7.2,3.6,29,104.87,13:00:00,78,32,0,0,4
2019-04-09 14:40,20,쿠미투니카 퍼펙트클린 레이스 브라팬티,5,0,22207000,Tuesday,No,No,2,2,4.8,15.4,9.3,23.2,24,104.87,14:40:00,88,65,0,0,1
2019-09-09 20:40,20,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),7,0,57426000,Monday,No,No,2,2,22.4,28.3,24.7,8,24,105.2,20:40:00,124,87,0,0,0
2019-10-24 21:20,20,(점보형)일월 에너지세이브 카페트매트,4,1,24222000,Thursday,No,No,2,2,13.6,22.1,17.4,2.3,26,105.46,21:20:00,128,111,0,0,3
2019-02-20 15:00,20,바다먹자 국내산 손질꽃게 7팩,3,0,24021000,Wednesday,No,No,2,2,-0.5,7,2.8,0,42,104.69,15:00:00,90,104,0,0,2
2019-10-09 6:40,20,코펜하겐럭스 코팅밴딩팬츠4종,6,0,19936000,Wednesday,No,Yes,2,2,6.8,21.2,13.3,0,24,105.46,6:40:00,40,86,1,0,2
2019-06-17 21:30,30,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ19V9KWA1,1,5,15544000,Monday,No,No,2,0,16.8,26.8,21.3,0,22,104.88,21:30:00,129,7,0,0,0
2019-06-10 20:40,20,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,1,30523000,Monday,No,No,2,1,15.3,22.2,18.3,4,15,104.88,20:40:00,124,4,0,0,0
2019-05-09 22:00,20,무이자 삼성 UHD TV UN65NU7050F,1,4,5591000,Thursday,No,No,2,0,11.1,24.1,17.1,0,37,105.05,22:00:00,132,1,0,0,3
2019-12-15 14:40,20,국내산 손질 햇 갑오징어 9팩,3,0,66707000,Sunday,Yes,No,2,2,-1.5,12.4,4.7,0,28,105.12,14:40:00,88,98,0,1,6
2019-01-17 21:00,20,무이자 삼성 UHD TV UN65NU7010FXKR,1,4,8806000,Thursday,No,No,2,0,-4,5.4,0.4,0,33,104.24,21:00:00,126,1,0,0,3
2019-10-24 11:00,20,임성근의 녹용도가니탕 풀세트,3,0,23475000,Thursday,No,No,2,2,13.6,22.1,17.4,2.3,26,105.46,11:00:00,66,47,0,0,3
2019-11-15 19:20,20,일시불 종근당건강 락토핏 생유산균골드 단하루,2,0,30292000,Friday,No,No,2,1,-1,14,7.2,3.6,29,104.87,19:20:00,116,32,0,0,4
2019-11-22 19:40,20,푸마 INNO 심리스 롱드로즈 9종 (1차),5,0,12392000,Friday,No,No,2,2,2.8,17.3,9.3,0,31,104.87,19:40:00,118,51,0,0,4
2019-06-02 22:00,20,무이자 LG 울트라HD TV 55UK6800HNC,1,4,12827000,Sunday,Yes,No,2,0,13.6,27.8,20.6,0,28,104.88,22:00:00,132,1,0,1,6
2019-08-26 23:00,20,노송가구 제이드 비취 교자상(900),4,0,3024000,Monday,No,No,2,2,19,30,24.3,0.1,21,104.81,23:00:00,138,0,0,0,0
2019-01-19 0:00,20,크로커다일 풀커버 레이스 브라팬티 4세트,5,0,14621000,Saturday,Yes,No,2,2,-2.7,9.3,2.9,0.2,56,104.24,0:00:00,0,65,0,1,5
2019-06-02 12:40,20,비버리힐스폴로클럽 남성기초세트(골드+플라),7,0,48789000,Sunday,Yes,No,2,2,13.6,27.8,20.6,0,28,104.88,12:40:00,76,87,0,1,6
2019-11-21 18:40,20,김정배 명인 젓갈세트 8통,3,0,42194000,Thursday,No,No,2,2,-2.6,12.2,5,0,29,104.87,18:40:00,112,0,0,0,3
2019-01-30 20:40,20,일시불 LG전자 매직스페이스 냉장고,1,4,36164000,Wednesday,No,No,2,1,-3.1,10.1,3.5,0,48,104.24,20:40:00,124,9,0,0,2
2019-05-31 15:10,10,에버라스트 드로즈 10+4종,5,0,14903000,Friday,No,No,2,2,14.4,24,18.6,0.8,22,105.05,15:10:00,91,6,0,0,4
2019-02-13 19:00,20,일시불 LG 울트라HD TV 70UK6800HNC,1,6,0,Wednesday,No,No,2,1,-4.1,5.3,0.3,0,43,104.69,19:00:00,114,1,0,0,2
2019-12-20 22:20,20,(일)장수흙침대 싱글,0,3,0,Friday,No,No,2,2,-3,5.4,1,0.1,26,105.12,22:20:00,134,3,0,0,4
2019-04-21 22:20,20,일시불 LG 울트라HD TV 70UK7400KNA,1,5,0,Sunday,Yes,No,2,1,12,22.1,16.5,0.1,30,104.87,22:20:00,134,1,0,1,6
2019-03-15 13:00,20,일시불 락앤락 유로오븐글라스 세트,9,0,12946000,Friday,No,No,2,1,1,12.3,5.8,3.3,32,104.49,13:00:00,78,58,0,0,4
2019-04-03 20:20,20,일시불 삼성 UHD TV UN65NU7050F,1,4,10327000,Wednesday,No,No,2,1,-0.4,14.5,7.4,0,29,104.87,20:20:00,122,1,0,0,2
2019-07-07 23:00,20,무이자 LG 울트라HD TV 70UK7400KNA,1,5,0,Sunday,Yes,No,2,0,19.8,28.2,23.5,0.2,20,104.56,23:00:00,138,1,0,1,6
2019-10-08 17:20,10,고칼슘검은콩두유48팩+호두아몬드 두유48팩,3,0,28008000,Tuesday,No,No,2,2,10.3,22,15.9,0.1,24,105.46,17:20:00,104,57,0,0,1
2019-05-14 11:20,20,일시불  쿠쿠전기밥솥 6인용,9,1,7407000,Tuesday,No,No,2,1,13.9,26.6,19.8,0,37,105.05,11:20:00,68,59,0,0,1
2019-06-10 19:00,20,헤드 파이로라이트 드로즈 10종 패키지,5,0,17729000,Monday,No,No,2,2,15.3,22.2,18.3,4,15,104.88,19:00:00,114,6,0,0,0
2019-05-25 8:00,20,프라다 자카드 토트백,8,3,7104000,Saturday,Yes,No,2,2,16.9,30.1,23.3,0,48,105.05,8:00:00,48,30,0,1,5
2019-03-14 19:00,20,노비타 스마트 비데,4,1,19372000,Thursday,No,No,2,2,-2.4,11.8,5.2,0,32,104.49,19:00:00,114,23,0,0,3
2019-06-02 22:40,20,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,0,2,15152000,Sunday,Yes,No,2,2,13.6,27.8,20.6,0,28,104.88,22:40:00,136,5,0,1,6
2019-09-28 17:20,20,깐깐송도순 포기김치 8kg+ 백김치 2kg,3,0,20394000,Saturday,Yes,No,2,2,19.3,27.4,22.5,1.8,25,105.2,17:20:00,104,94,0,1,5
2019-11-27 20:00,20,[K-SWISS] 19F/W 남성 웜테크 벤치코트,6,0,31885000,Wednesday,No,No,0,2,2.6,9.7,6.2,1,26,104.87,20:00:00,120,67,0,0,2
2019-07-01 9:40,20,디비노 선글라스 세트,4,0,32867000,Monday,No,No,2,2,19.9,26.9,23.2,0.4,27,104.56,9:40:00,58,27,0,0,0
2019-04-07 20:50,30,무이자 LG스타일러 의류관리기  (5벌)S5BB,1,4,33540000,Sunday,Yes,No,2,0,7.4,18.4,12.5,2.8,43,104.87,20:50:00,125,0,0,1,6
2019-09-14 15:00,20,일시불 매직쉐프 플랫타입 전자레인지,9,0,16547000,Saturday,Yes,Yes,2,1,17.4,27.5,22.3,0.1,15,105.2,15:00:00,90,60,1,1,5
2019-01-03 19:40,20,푸마 INNO 심리스 롱드로즈 (1차),5,0,4871000,Thursday,No,No,2,2,-7.7,5,-2.1,0,25,104.24,19:40:00,118,51,0,0,3
2019-03-18 15:40,20,도스문도스 카이만 엠보 소가죽 핸드백 1종(SS),8,0,24422000,Monday,No,No,2,2,-0.7,15,7.5,0,29,104.49,15:40:00,94,73,0,0,0
2019-04-27 1:20,20,썸덱스 클레오 여행가방 9종세트,8,1,26785000,Saturday,Yes,No,2,2,4.9,17.8,11.4,0.1,15,104.87,1:20:00,8,91,0,1,5
2019-01-30 17:00,20,해피콜  IH 진공 스텐 냄비 에디션,9,0,16273000,Wednesday,No,No,2,2,-3.1,10.1,3.5,0,48,104.24,17:00:00,102,0,0,0,2
2019-08-19 22:40,20,무이자 쿠쿠전기밥솥 6인용(QS),9,1,8838000,Monday,No,No,2,0,20,30.8,25.1,0.4,25,104.81,22:40:00,136,59,0,0,0
2019-10-09 13:40,20,생쥴랑 18K코코 천연다이아 팔찌,8,2,16794000,Wednesday,No,Yes,2,2,6.8,21.2,13.3,0,24,105.46,13:40:00,82,107,1,0,2
2019-07-08 23:30,30,일시불 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,4,0,Monday,No,No,2,1,18.9,27.3,22.6,0.5,15,104.56,23:30:00,141,7,0,0,0
2019-05-14 23:20,20,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,4,7426000,Tuesday,No,No,2,1,13.9,26.6,19.8,0,37,105.05,23:20:00,140,13,0,0,1
2019-06-07 10:00,20,코치 노리타 리스틀릿,8,1,4368000,Friday,No,No,2,2,16.6,21.2,18.6,24.2,16,104.88,10:00:00,60,0,0,0,4
2019-03-25 1:40,20,컬럼비아 옴니위크 머슬 언더셔츠 6종,5,0,1372000,Monday,No,No,2,2,0.4,13.8,7.2,0,37,104.49,1:40:00,10,54,0,0,0
2019-09-15 20:20,20,무이자 LG 통돌이 세탁기,1,2,18761000,Sunday,Yes,No,2,0,19.7,28.8,23.4,0.4,16,105.2,20:20:00,122,10,0,1,6
2019-01-10 14:40,20,안동간고등어 20팩,3,0,46517000,Thursday,No,No,2,2,-3.4,5.1,0.5,0,33,104.24,14:40:00,88,17,0,0,3
2019-03-01 19:20,20,몬테밀라노 컴포트앤핏 브라팬티 5+5세트,5,0,33921000,Friday,No,Yes,2,2,-0.3,13.7,6,0,91,104.49,19:20:00,116,65,1,0,4
2019-11-28 11:40,20,AAB의 소곱창전골 800g x 8팩,3,0,22699000,Thursday,No,No,2,2,0.3,10.4,4.7,3.1,25,104.87,11:40:00,70,26,0,0,3
2019-04-25 15:40,20,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),3,0,61676000,Thursday,No,No,2,2,10.2,17,13.5,4.5,38,104.87,15:40:00,94,38,0,0,3
2019-04-18 19:40,20,19 SS USPA  남성 화이트라벨 폴로셔츠 3종,6,0,19163000,Thursday,No,No,0,2,8.4,21.6,15.3,0,30,104.87,19:40:00,118,0,0,0,3
2019-04-02 23:00,20,일시불 LG 울트라HD TV 70UK7400KNA,1,5,0,Tuesday,No,No,2,1,-0.4,13.4,6.7,0,25,104.87,23:00:00,138,1,0,0,1
2019-11-28 21:20,20,일시불쿠첸압력밥솥 10인용,9,1,6775000,Thursday,No,No,2,1,0.3,10.4,4.7,3.1,25,104.87,21:20:00,128,4,0,0,3
2019-09-27 20:20,20,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,1,7324000,Friday,No,No,2,0,16.8,26.9,21.4,1.5,26,105.2,20:20:00,122,4,0,0,4
2019-05-30 10:40,20,무이자 올리고 가스와이드그릴레인지 프리미엄형,9,1,20548000,Thursday,No,No,2,0,12.7,27.6,20.5,0.1,34,105.05,10:40:00,64,40,0,0,3
2019-03-03 22:20,20,일시불 LG전자 매직스페이스 냉장고,1,4,11763000,Sunday,Yes,No,2,1,2.4,14.8,8.7,0,70,104.49,22:20:00,134,9,0,1,6
2019-07-24 6:40,20,오델로 여성 모자 3종,8,0,23563000,Wednesday,No,No,2,2,24.8,29.7,26.8,0.5,19,104.56,6:40:00,40,0,0,0,2
2019-06-15 10:30,30,무이자 LG 울트라HD TV 65UK6800HNC,1,5,21540000,Saturday,Yes,No,2,0,16.1,26.4,20.4,3.8,25,104.88,10:30:00,63,1,0,1,5
2019-03-11 1:20,20,에펨 남성 NEW컴포트 캐쥬얼슈즈,8,0,4212000,Monday,No,No,2,2,0.7,11.9,6.4,1.1,37,104.49,1:20:00,8,0,0,0,0
2019-09-01 23:20,20,캐치온 수퍼나인 블랙박스(1CH),4,0,1531000,Sunday,Yes,No,2,2,18,26.8,22.1,0.8,19,105.2,23:20:00,140,0,0,1,6
2019-06-07 9:00,20,월드컵 여성 러닝화+슬리퍼,8,0,14687000,Friday,No,No,2,2,16.6,21.2,18.6,24.2,16,104.88,9:00:00,54,95,0,0,4
2019-11-22 13:20,20,란체티 여성 융기모 히팅 동내의 패키지,5,0,7267000,Friday,No,No,2,2,2.8,17.3,9.3,0,31,104.87,13:20:00,80,0,0,0,4
2019-09-25 8:20,20,마르엘라로사티 롱블라우스3종,6,0,23702000,Wednesday,No,No,2,2,12.6,24.8,18.4,0,24,105.2,8:20:00,50,0,0,0,2
2019-08-09 11:00,20,프라다 비텔로 피닉스 보스턴,8,4,0,Friday,No,No,2,2,24.2,33.6,28.3,0.1,21,104.81,11:00:00,66,0,0,0,4
2019-10-01 16:15,20,국내산 손질 갑오징어 9팩,3,0,29012000,Tuesday,No,No,2,2,18.4,24.9,21.5,9.4,32,105.46,16:15:00,97,98,0,0,1
2019-11-15 19:00,20,국내산 손질 통오징어 21미,3,0,60227000,Friday,No,No,2,2,-1,14,7.2,3.6,29,104.87,19:00:00,114,55,0,0,4
2019-11-27 20:20,20,[VONIN]보닌 남성기초세트,7,0,45400000,Wednesday,No,No,2,2,2.6,9.7,6.2,1,26,104.87,20:20:00,122,87,0,0,2
2019-01-16 11:20,20,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,9,1,9431000,Wednesday,No,No,2,1,-7.9,1.7,-3.2,0,36,104.24,11:20:00,68,12,0,0,2
2019-04-29 11:40,20,월드컵 여성러닝화+트레킹화,8,0,16220000,Monday,No,No,2,2,8,14.3,11.3,19.1,21,104.87,11:40:00,70,95,0,0,0
2019-08-04 23:20,20,(일)[보루네오] 피올레 천연소가죽 소파 6인용,0,3,0,Sunday,Yes,No,2,2,23.9,34.2,28.4,0.6,28,104.81,23:20:00,140,8,0,1,6
2019-04-08 0:20,20,일시불 선일금고 이볼브 시리즈 EV-020,4,2,0,Monday,No,No,2,1,5.1,19.1,11.8,0,34,104.87,0:20:00,2,0,0,0,0
2019-10-17 6:20,20,오모떼 모달 웜 이너웨어 6종세트,5,0,17784000,Thursday,No,No,2,2,9.5,19.9,14,0,26,105.46,6:20:00,38,0,0,0,3
2019-04-14 11:20,20,K-SWISS 남성에어핏트랙수트,6,0,31112000,Sunday,Yes,No,0,2,6.3,14.7,10.2,0.8,31,104.87,11:20:00,68,0,0,1,6
2019-09-03 22:00,20,유귀열의 The귀한 소한마리찜 7팩+무료체험1팩,3,0,37935000,Tuesday,No,No,2,2,20.1,24.8,22.1,13.1,16,105.2,22:00:00,132,0,0,0,1
2019-05-28 18:00,20,안동간고등어 20팩,3,0,42747000,Tuesday,No,No,2,2,12.6,23.8,17.8,0,19,105.05,18:00:00,108,17,0,0,1
2019-05-28 20:20,20,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),6,0,22546000,Tuesday,No,No,0,2,12.6,23.8,17.8,0,19,105.05,20:20:00,122,42,0,0,1
2019-05-29 18:40,20,AAB의 소곱창전골 800g x 8팩,3,0,54343000,Wednesday,No,No,2,2,11.1,27.4,19.7,0,33,105.05,18:40:00,112,26,0,0,2
2019-08-19 0:40,30,[루이띠에] 18K 베르니아 팔찌 반지 세트,8,5,0,Monday,No,No,2,2,20,30.8,25.1,0.4,25,104.81,0:40:00,4,75,0,0,0
2019-10-23 7:00,20,참존 탑뉴스 지이링클 기초세트,7,0,23506000,Wednesday,No,No,2,2,12.1,20,16,0.1,25,105.46,7:00:00,42,0,0,0,2
2019-04-14 22:40,20,일시불 LG 울트라HD TV 65UK6800HNC,1,4,25190000,Sunday,Yes,No,2,1,6.3,14.7,10.2,0.8,31,104.87,22:40:00,136,1,0,1,6
2019-10-02 12:00,30,키친아트 스마트뷰 스텐밀폐용기 9종,9,0,400000,Wednesday,No,No,2,2,19.8,22.9,21.1,106.3,22,105.46,12:00:00,72,0,0,0,2
2019-11-11 0:00,20,[가이거] 블랙 에디션 다이아몬드 워치(여성용),8,1,26335000,Monday,No,No,2,2,7.8,16.9,12.1,1.1,25,104.87,0:00:00,0,107,0,0,0
2019-04-20 8:40,20,무이자 쿠첸 압력밥솥 6인용 (A1),9,1,6301000,Saturday,Yes,No,2,0,7.7,21.6,14.7,0.1,33,104.87,8:40:00,52,4,0,1,5
2019-05-18 22:20,20,일시불 대우전자 벽걸이 에어컨 DOZ-S06JK,1,2,10400000,Saturday,Yes,No,2,1,16.4,21.8,18.8,21.3,22,105.05,22:20:00,134,7,0,1,5
2019-07-12 20:20,20,리복 스피드윅 런닝 6종,5,0,5410000,Friday,No,No,2,2,19.6,27.9,23.2,0.4,16,104.56,20:20:00,122,53,0,0,4
2019-03-24 17:30,30,무이자 삼성 무풍슬림 스탠드  에어컨  AF16R5773WSK,1,5,20976000,Sunday,Yes,No,2,0,-2.1,11.3,4.7,0,24,104.49,17:30:00,105,7,0,1,6
2019-01-18 7:20,20,무이자 한삼인순홍삼진7박스 (백A1),2,1,10101000,Friday,No,No,2,0,-5.1,8.1,0.8,0,44,104.24,7:20:00,44,0,0,0,4
2019-08-04 20:20,20,일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,5,0,Sunday,Yes,No,2,1,23.9,34.2,28.4,0.6,28,104.81,20:20:00,122,7,0,1,6
2019-04-28 15:40,20,뱅뱅 여성 아웃도어 팬츠3종(2019 S/S),6,0,29199000,Sunday,Yes,No,1,2,8.4,17.1,12.1,0.2,19,104.87,15:40:00,94,42,0,1,6
2019-02-04 19:00,20,노비타 스마트 비데,4,1,22548000,Monday,No,Yes,2,2,-1.5,6.8,2.5,0,68,104.69,19:00:00,114,23,1,0,0
2019-06-17 8:20,20,월드컵 여성 러닝화+슬리퍼,8,0,17399000,Monday,No,No,2,2,16.8,26.8,21.3,0,22,104.88,8:20:00,50,95,0,0,0
2019-11-02 11:00,20,초특가  파뷔에 팬지 대형 후라이팬 세트,9,0,52974000,Saturday,Yes,No,2,2,7.7,19.9,13.5,0,55,104.87,11:00:00,66,52,0,1,5
2019-01-22 17:40,20,올리고 가스와이드그릴레인지 기본형,9,0,7821000,Tuesday,No,No,2,2,-3.2,9,2.6,0,52,104.24,17:40:00,106,40,0,0,1
2019-11-29 6:20,20,초특가  국내제조 센스하우스 실크단열벽지10M,4,0,751000,Friday,No,No,2,2,-1.2,9.9,3.4,0,23,104.87,6:20:00,38,0,0,0,4
2019-10-31 10:40,20,하림뼈없는양념닭발세트,3,0,42583000,Thursday,No,No,2,2,6.1,20.7,13.3,0,59,105.46,10:40:00,64,0,0,0,3
2019-11-14 22:20,20,무이자 LG 울트라HD TV 65UM7900BNA,1,4,13563000,Thursday,No,No,2,0,-0.7,8.6,3.7,0,24,104.87,22:20:00,134,1,0,0,3
2019-09-29 22:20,20,(일)[보루네오] 피올레 천연소가죽 소파 4인용,0,3,25642000,Sunday,Yes,No,2,2,18,28.5,22.2,0.1,30,105.2,22:20:00,134,8,0,1,6
2019-09-11 12:20,20,467L_딤채김치냉장고,1,5,29258000,Wednesday,No,No,2,2,21.5,27.8,23.9,7.4,19,105.2,12:20:00,74,9,0,0,2
2019-07-30 10:30,30,프라다 비텔로 피닉스 토트백,8,4,6642000,Tuesday,No,No,2,2,24.7,32.5,28.4,0.7,17,104.56,10:30:00,63,30,0,0,1
2019-12-04 13:40,10,고칼슘검은콩두유48팩+호두아몬드 두유48팩,3,0,24282000,Wednesday,No,No,2,2,-0.3,9.5,4.2,0.1,25,105.12,13:40:00,82,57,0,0,2
2019-12-30 23:20,20,푸마 스트레치 심리스 드로즈 11종,5,0,21584000,Monday,No,No,2,2,0.1,9.8,5,0.9,24,105.12,23:20:00,140,6,0,0,0
2019-08-02 12:00,20,청정수산 완도활전복 35미,3,0,23709000,Friday,No,No,2,2,24.3,34.2,28.8,0.1,17,104.81,12:00:00,72,0,0,0,4
2019-10-21 23:20,20,킹스스파 편백 반신욕기,4,2,34171000,Monday,No,No,2,2,9.5,23,15.3,0,28,105.46,23:20:00,140,0,0,0,0
2019-08-18 19:40,20,헤드 파이로라이트 드로즈 10종 패키지(7월),5,0,51253000,Sunday,Yes,No,2,2,21.1,30.8,25.3,0,24,104.81,19:40:00,118,6,0,1,6
2019-11-23 10:40,20,네오젠 에이지큐어 원미닛 링클 리프트,7,0,49112000,Saturday,Yes,No,2,2,4.7,18.2,10.8,0,26,104.87,10:40:00,64,0,0,1,5
2019-08-03 14:00,20,일시불 올리고 가스와이드그릴  프리미엄형,9,0,14355000,Saturday,Yes,No,2,1,24.2,34.1,28.3,0.5,23,104.81,14:00:00,84,40,0,1,5
2019-08-19 22:00,20,무이자 쿠쿠전기밥솥 6인용(QS),9,1,1651000,Monday,No,No,2,0,20,30.8,25.1,0.4,25,104.81,22:00:00,132,59,0,0,0
2019-11-06 2:00,20,보몽드 헤르만 착번아웃 극세사 침구세트 K(킹),10,0,4188000,Wednesday,No,No,2,2,5.5,18.6,11.3,0,34,104.87,2:00:00,12,11,0,0,2
2019-04-28 16:40,20,비버리힐스폴로클럽 남성기초세트(골드+플라),7,0,78959000,Sunday,Yes,No,2,2,8.4,17.1,12.1,0.2,19,104.87,16:40:00,100,87,0,1,6
2019-11-27 12:40,20,무이자 쿠쿠전기밥솥 6인용(QS),9,1,840000,Wednesday,No,No,2,0,2.6,9.7,6.2,1,26,104.87,12:40:00,76,59,0,0,2
2019-08-14 22:00,20,일시불 LG전자 매직스페이스 냉장고,1,4,7471000,Wednesday,No,No,2,1,24.7,33,28.6,1.2,19,104.81,22:00:00,132,9,0,0,2
2019-06-07 21:40,20,(무)[보루네오] 피올레 천연소가죽 소파 3인용,0,3,5840000,Friday,No,No,2,2,16.6,21.2,18.6,24.2,16,104.88,21:40:00,130,8,0,0,4
2019-09-16 23:00,20,일시불 선일금고 이볼브 시리즈 EV-040,4,2,24810000,Monday,No,No,2,1,18.1,28.2,22.4,0.2,17,105.2,23:00:00,138,0,0,0,0
2019-11-24 12:40,20,보몽드 카밀라 더블착번극세사 토퍼침구세트 Q(퀸),10,0,9969000,Sunday,Yes,No,2,2,7.4,19.6,12.8,1.2,25,104.87,12:40:00,76,11,0,1,6
2019-08-14 20:00,20,코몽트 남성 프린트티셔츠8종,6,0,22215000,Wednesday,No,No,0,2,24.7,33,28.6,1.2,19,104.81,20:00:00,120,46,0,0,2
2019-03-30 22:20,20,무이자 LG전자 매직스페이스 냉장고,1,4,25848000,Saturday,Yes,No,2,0,3.7,12.2,7.2,3,27,104.49,22:20:00,134,9,0,1,5
2019-12-01 19:00,20,마르엘라로사티 에코무스탕1종,6,0,28963000,Sunday,Yes,No,2,2,4.7,8.1,6.3,12.5,25,105.12,19:00:00,114,0,0,1,6
2019-02-01 22:20,20,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,0,2,17437000,Friday,No,No,2,2,-6.7,4.1,-1.3,0,32,104.69,22:20:00,134,5,0,0,4
2019-12-07 6:40,20,더블모 어성초 샴푸,7,0,38932000,Saturday,Yes,No,2,2,-6.5,6.1,0.1,0,31,105.12,6:40:00,40,0,0,1,5
2019-07-25 17:00,20,자연산 손질 통오징어 21미,3,0,31104000,Thursday,No,No,2,2,24.8,29.2,26.6,16.3,21,104.56,17:00:00,102,55,0,0,3
2019-12-09 6:20,20,크리스티나앤코 리버시블 패딩,6,0,15126000,Monday,No,No,2,2,-3.6,10.1,3,0.1,43,105.12,6:20:00,38,44,0,0,0
2019-12-16 23:40,20,일시불 선일금고 이볼브 시리즈 EV-040,4,2,35812000,Monday,No,No,2,1,1,14.1,7.1,0,28,105.12,23:40:00,142,0,0,0,0
2019-07-28 9:00,20,  뉴트리원 다이어트 구미,2,0,27493000,Sunday,Yes,No,2,2,25,29.9,26.9,10.9,17,104.56,9:00:00,54,0,0,1,6
2019-02-13 10:00,20,무이자 쿠쿠전기밥솥 6인용,9,1,5297000,Wednesday,No,No,2,0,-4.1,5.3,0.3,0,43,104.69,10:00:00,60,59,0,0,2
2019-12-16 6:40,20,구스터 티포트 1세트,9,0,6050000,Monday,No,No,2,2,1,14.1,7.1,0,28,105.12,6:40:00,40,0,0,0,0
2019-12-27 20:20,20,피시원 국내산 햇 손질문어 7팩,3,0,47503000,Friday,No,No,2,2,-3.2,5.1,0.6,0,24,105.12,20:20:00,122,48,0,0,4
2019-09-16 9:20,20,칼리베이직 2019 패브릭 백 4종 (시즌 3),8,0,26833000,Monday,No,No,2,2,18.1,28.2,22.4,0.2,17,105.2,9:20:00,56,0,0,0,0
2019-09-24 21:00,20,무이자 LG 울트라HD TV 65UM7900BNA,1,4,8381000,Tuesday,No,No,2,0,12.6,25,17.8,0,22,105.2,21:00:00,126,1,0,0,1
2019-10-03 13:00,20,코치 시그니처 켈시 사첼백,8,1,3709000,Thursday,No,Yes,2,2,18.7,26.3,22,28.9,20,105.46,13:00:00,78,56,1,0,3
2019-09-10 18:00,20,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),9,1,7160000,Tuesday,No,No,2,1,22.5,29.6,25.4,15.3,22,105.2,18:00:00,108,4,0,0,1
2019-06-27 0:20,20,"[광동제약] 석류 100, 총 5박스",2,0,20253000,Thursday,No,No,2,2,20.6,28.8,23.8,12,20,104.88,0:20:00,2,63,0,0,3
2019-07-31 9:20,20,  뉴트리원 다이어트 구미,2,0,34582000,Wednesday,No,No,2,2,25.2,32.2,28.4,6,15,104.56,9:20:00,56,0,0,0,2
2019-10-08 11:00,20,리얼니파팜 해죽순,2,1,7445000,Tuesday,No,No,2,2,10.3,22,15.9,0.1,24,105.46,11:00:00,66,0,0,0,1
2019-06-12 12:20,20,무이자 쿠쿠 블랙스톤 전기밥솥 6인용,9,1,2804000,Wednesday,No,No,2,0,14.3,25.9,19.7,0,22,104.88,12:20:00,74,59,0,0,2
2019-07-09 21:40,20,일시불 LG 울트라HD TV 75UK6200KNB,1,6,12227000,Tuesday,No,No,2,1,18.4,27,22.6,0.2,14,104.56,21:40:00,130,1,0,0,1
2019-09-18 19:00,20,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,1,11258000,Wednesday,No,No,2,1,15.4,27.9,21,0,24,105.2,19:00:00,114,4,0,0,2
2019-02-19 10:20,20,일시불  쿠쿠전기밥솥 6인용,9,1,6473000,Tuesday,No,No,2,1,0.6,5.7,2.9,16.3,24,104.69,10:20:00,62,59,0,0,1
2019-09-18 21:00,20,일시불 LG 울트라HD TV 75UK7400KNA,1,6,6775000,Wednesday,No,No,2,1,15.4,27.9,21,0,24,105.2,21:00:00,126,1,0,0,2
2019-08-18 22:40,20,일시불 LG전자 매직스페이스 냉장고,1,4,29762000,Sunday,Yes,No,2,1,21.1,30.8,25.3,0,24,104.81,22:40:00,136,9,0,1,6
2019-06-04 18:40,20,무이자 린나이 자동불꽃조절 가스레인지 3구,9,2,12875000,Tuesday,No,No,2,0,16.1,30.3,23.1,0,35,104.88,18:40:00,112,12,0,0,1
2019-10-30 12:00,20,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),3,0,18793000,Wednesday,No,No,2,2,5.7,18.3,11.3,0,36,105.46,12:00:00,72,38,0,0,2
