,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량,요일,휴일,공휴일
7100,2019-03-14 0:30,30,헤비추얼 여성 트렌치 맥코트,6,0,49493000,1011,Thursday,No,No
7101,2019-03-14 0:30,30,헤비추얼 남성 트렌치 맥코트,6,0,24152000,493,Thursday,No,No
7102,2019-03-14 1:00,20,올바로바른자세밴드 2종세트,4,0,10869000,219,Thursday,No,No
7103,2019-03-14 1:20,20,올바로바른자세밴드 2종세트,4,0,18470000,371,Thursday,No,No
7104,2019-03-14 1:40,20,올바로바른자세밴드 2종세트,4,0,16670000,335,Thursday,No,No
7105,2019-03-14 6:00,20,세균싹 행주티슈,9,0,6932000,174,Thursday,No,No
7106,2019-03-14 6:20,20,세균싹 행주티슈,9,0,11604000,291,Thursday,No,No
7107,2019-03-14 6:40,20,세균싹 행주티슈,9,0,19475000,489,Thursday,No,No
7108,2019-03-14 7:00,20,더블유베일 캐시라이크 니트 4종,6,0,13967000,351,Thursday,No,No
7109,2019-03-14 7:20,20,더블유베일 캐시라이크 니트 4종,6,0,22125000,555,Thursday,No,No
7110,2019-03-14 7:40,20,더블유베일 캐시라이크 니트 4종,6,0,26907000,675,Thursday,No,No
7111,2019-03-14 8:00,20,2019 S/S 엘리자베스아덴 선글라스 2종,8,0,22949000,460,Thursday,No,No
7112,2019-03-14 8:20,20,2019 S/S 엘리자베스아덴 선글라스 2종,8,0,47104000,944,Thursday,No,No
7113,2019-03-14 8:40,20,2019 S/S 엘리자베스아덴 선글라스 2종,8,0,59866000,1200,Thursday,No,No
7114,2019-03-14 9:00,20,아가타 여성 주얼 슬립온+스트랩슬립온,8,0,16691000,335,Thursday,No,No
7115,2019-03-14 9:20,20,아가타 여성 주얼 슬립온+스트랩슬립온,8,0,32439000,651,Thursday,No,No
7116,2019-03-14 9:40,20,아가타 여성 주얼 슬립온+스트랩슬립온,8,0,37047000,743,Thursday,No,No
7117,2019-03-14 10:00,20,에코라믹 통주물 스톤 냄비세트,9,0,17621000,290,Thursday,No,No
7118,2019-03-14 10:20,20,에코라믹 통주물 스톤 냄비세트,9,0,38117000,626,Thursday,No,No
7119,2019-03-14 10:40,20,에코라믹 통주물 스톤 냄비세트,9,0,57450000,944,Thursday,No,No
7120,2019-03-14 11:00,20,일시불 LG 퓨리케어 공기청정기 AS281DAW,1,3,5417000,6,Thursday,No,No
7121,2019-03-14 11:00,20,무이자 LG 퓨리케어 공기청정기 AS281DAW,1,3,8791000,8,Thursday,No,No
7122,2019-03-14 11:00,20,일시불 LG 퓨리케어 공기청정기 AS181DAW,1,3,0,0,Thursday,No,No
7123,2019-03-14 11:00,20,무이자 LG 퓨리케어 공기청정기 AS181DAW,1,3,0,0,Thursday,No,No
7124,2019-03-14 11:20,20,일시불 LG 퓨리케어 공기청정기 AS281DAW,1,3,2734000,3,Thursday,No,No
7125,2019-03-14 11:20,20,무이자 LG 퓨리케어 공기청정기 AS281DAW,1,3,11731000,11,Thursday,No,No
7126,2019-03-14 11:20,20,일시불 LG 퓨리케어 공기청정기 AS181DAW,1,3,4138000,6,Thursday,No,No
7127,2019-03-14 11:20,20,무이자 LG 퓨리케어 공기청정기 AS181DAW,1,3,6873000,8,Thursday,No,No
7128,2019-03-14 11:40,20,일시불 LG 퓨리케어 공기청정기 AS281DAW,1,3,26747000,26,Thursday,No,No
7129,2019-03-14 11:40,20,무이자 LG 퓨리케어 공기청정기 AS281DAW,1,3,17584000,16,Thursday,No,No
7130,2019-03-14 11:40,20,일시불 LG 퓨리케어 공기청정기 AS181DAW,1,3,6182000,8,Thursday,No,No
7131,2019-03-14 11:40,20,무이자 LG 퓨리케어 공기청정기 AS181DAW,1,3,9198000,11,Thursday,No,No
7132,2019-03-14 12:00,30,월드컵 남성다이얼트레킹화세트,8,0,18682000,313,Thursday,No,No
7133,2019-03-14 12:00,30,월드컵 여성다이얼트레킹화세트,8,0,12979000,218,Thursday,No,No
7134,2019-03-14 12:30,30,월드컵 남성다이얼트레킹화세트,8,0,28752000,481,Thursday,No,No
7135,2019-03-14 12:30,30,월드컵 여성다이얼트레킹화세트,8,0,20734000,347,Thursday,No,No
7136,2019-03-14 13:00,20,뱅뱅 남성 봄 데님팬츠 3종,6,0,6600000,95,Thursday,No,No
7137,2019-03-14 13:00,20,뱅뱅 여성 봄 데님팬츠 3종,6,0,10845000,156,Thursday,No,No
7138,2019-03-14 13:20,20,뱅뱅 남성 봄 데님팬츠 3종,6,0,11287000,162,Thursday,No,No
7139,2019-03-14 13:20,20,뱅뱅 여성 봄 데님팬츠 3종,6,0,19213000,275,Thursday,No,No
7140,2019-03-14 13:40,20,뱅뱅 남성 봄 데님팬츠 3종,6,0,11123000,160,Thursday,No,No
7141,2019-03-14 13:40,20,뱅뱅 여성 봄 데님팬츠 3종,6,0,15776000,226,Thursday,No,No
7142,2019-03-14 14:00,20,NNF SS트레이닝 세트,6,0,10445000,214,Thursday,No,No
7143,2019-03-14 14:20,20,NNF SS트레이닝 세트,6,0,24253000,495,Thursday,No,No
7144,2019-03-14 14:40,20,NNF SS트레이닝 세트,6,0,39180000,800,Thursday,No,No
7145,2019-03-14 15:00,20,국내산 손질갑오징어 8팩,3,0,34542000,693,Thursday,No,No
7146,2019-03-14 15:20,20,국내산 손질갑오징어 8팩,3,0,47539000,953,Thursday,No,No
7147,2019-03-14 15:40,20,국내산 손질갑오징어 8팩,3,0,55780000,1118,Thursday,No,No
7148,2019-03-14 16:00,20,푸마 드라이셀 퓨징 브라세트 패키지,5,1,16961000,123,Thursday,No,No
7149,2019-03-14 16:20,20,푸마 드라이셀 퓨징 브라세트 패키지,5,1,28979000,209,Thursday,No,No
7150,2019-03-14 16:40,20,푸마 드라이셀 퓨징 브라세트 패키지,5,1,45412000,327,Thursday,No,No
7151,2019-03-14 17:00,20,해피콜  IH 진공 스텐 냄비 에디션,9,0,16165000,136,Thursday,No,No
7152,2019-03-14 17:20,20,해피콜  IH 진공 스텐 냄비 에디션,9,0,36066000,304,Thursday,No,No
7153,2019-03-14 17:40,20,해피콜  IH 진공 스텐 냄비 에디션,9,0,37959000,319,Thursday,No,No
7154,2019-03-14 18:00,20,김정문의 섬진강 재첩국 11팩 3.3kg,3,0,28538000,716,Thursday,No,No
7155,2019-03-14 18:20,20,김정문의 섬진강 재첩국 11팩 3.3kg,3,0,39801000,998,Thursday,No,No
7156,2019-03-14 18:40,20,김정문의 섬진강 재첩국 11팩 3.3kg,3,0,43350000,1087,Thursday,No,No
7157,2019-03-14 19:00,20,노비타 스마트 비데,4,1,19372000,103,Thursday,No,No
7158,2019-03-14 19:20,20,노비타 스마트 비데,4,1,29851000,158,Thursday,No,No
7159,2019-03-14 19:40,20,노비타 스마트 비데,4,1,42149000,224,Thursday,No,No
7160,2019-03-14 20:00,20,그렉노먼 남성 봄 컬렉션 티셔츠 5종,6,0,8163000,137,Thursday,No,No
7161,2019-03-14 20:00,20,그렉노먼 여성 봄 컬렉션 티셔츠 5종,6,0,3359000,57,Thursday,No,No
7162,2019-03-14 20:20,20,그렉노먼 남성 봄 컬렉션 티셔츠 5종,6,0,16308000,273,Thursday,No,No
7163,2019-03-14 20:20,20,그렉노먼 여성 봄 컬렉션 티셔츠 5종,6,0,8472000,142,Thursday,No,No
7164,2019-03-14 20:40,20,그렉노먼 남성 봄 컬렉션 티셔츠 5종,6,0,19298000,323,Thursday,No,No
7165,2019-03-14 20:40,20,그렉노먼 여성 봄 컬렉션 티셔츠 5종,6,0,8946000,150,Thursday,No,No
7166,2019-03-14 21:00,20,(일) 삼익가구 LED 제니비 서랍형 침대 SS,0,2,6439000,13,Thursday,No,No
7167,2019-03-14 21:00,20,(무) 삼익가구 LED 제니비 서랍형 침대 SS,0,2,7069000,13,Thursday,No,No
7168,2019-03-14 21:00,20,(일) 삼익가구 LED 제니비 서랍형 침대 Q,0,2,2857000,6,Thursday,No,No
7169,2019-03-14 21:00,20,(무) 삼익가구 LED 제니비 서랍형 침대 Q,0,2,1584000,3,Thursday,No,No
7170,2019-03-14 21:00,20,(일) 삼익가구 LED 제니비 서랍형 침대 K,0,2,0,0,Thursday,No,No
7171,2019-03-14 21:00,20,(무) 삼익가구 LED 제니비 서랍형 침대 K,0,2,0,0,Thursday,No,No
7172,2019-03-14 21:20,20,(일) 삼익가구 LED 제니비 서랍형 침대 SS,0,2,15358000,31,Thursday,No,No
7173,2019-03-14 21:20,20,(무) 삼익가구 LED 제니비 서랍형 침대 SS,0,2,18303000,34,Thursday,No,No
7174,2019-03-14 21:20,20,(일) 삼익가구 LED 제니비 서랍형 침대 Q,0,2,5668000,11,Thursday,No,No
7175,2019-03-14 21:20,20,(무) 삼익가구 LED 제니비 서랍형 침대 Q,0,2,4652000,8,Thursday,No,No
7176,2019-03-14 21:20,20,(일) 삼익가구 LED 제니비 서랍형 침대 K,0,2,6178000,11,Thursday,No,No
7177,2019-03-14 21:20,20,(무) 삼익가구 LED 제니비 서랍형 침대 K,0,2,3371000,6,Thursday,No,No
7178,2019-03-14 21:40,20,(일) 삼익가구 LED 제니비 서랍형 침대 SS,0,2,19184000,39,Thursday,No,No
7179,2019-03-14 21:40,20,(무) 삼익가구 LED 제니비 서랍형 침대 SS,0,2,4262000,8,Thursday,No,No
7180,2019-03-14 21:40,20,(일) 삼익가구 LED 제니비 서랍형 침대 Q,0,2,15499000,29,Thursday,No,No
7181,2019-03-14 21:40,20,(무) 삼익가구 LED 제니비 서랍형 침대 Q,0,2,9240000,16,Thursday,No,No
7182,2019-03-14 21:40,20,(일) 삼익가구 LED 제니비 서랍형 침대 K,0,2,10772000,18,Thursday,No,No
7183,2019-03-14 21:40,20,(무) 삼익가구 LED 제니비 서랍형 침대 K,0,2,1712000,3,Thursday,No,No
7184,2019-03-14 22:00,20,헤스티지 그레이스 양가죽 코트,6,1,24470000,123,Thursday,No,No
7185,2019-03-14 22:00,20,헤스티지 마론 양가죽 남성집업재킷,6,1,9308000,47,Thursday,No,No
7186,2019-03-14 22:20,20,헤스티지 그레이스 양가죽 코트,6,1,35867000,181,Thursday,No,No
7187,2019-03-14 22:20,20,헤스티지 마론 양가죽 남성집업재킷,6,1,16917000,86,Thursday,No,No
7188,2019-03-14 22:40,20,헤스티지 그레이스 양가죽 코트,6,1,35647000,180,Thursday,No,No
7189,2019-03-14 22:40,20,헤스티지 마론 양가죽 남성집업재킷,6,1,26134000,132,Thursday,No,No
7190,2019-03-14 23:00,20,일시불 LG전자 매직스페이스 냉장고,1,4,27381000,20,Thursday,No,No
7191,2019-03-14 23:00,20,무이자 LG전자 매직스페이스 냉장고,1,4,8640000,6,Thursday,No,No
7192,2019-03-14 23:20,20,일시불 LG전자 매직스페이스 냉장고,1,4,11763000,9,Thursday,No,No
7193,2019-03-14 23:20,20,무이자 LG전자 매직스페이스 냉장고,1,4,21553000,14,Thursday,No,No
7194,2019-03-14 23:40,20,일시불 LG전자 매직스페이스 냉장고,1,4,43082000,31,Thursday,No,No
7195,2019-03-14 23:40,20,무이자 LG전자 매직스페이스 냉장고,1,4,8640000,6,Thursday,No,No
7196,2019-03-15 0:00,20,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,3,2767000,3,Friday,No,No
7197,2019-03-15 0:00,20,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,3,5978000,6,Friday,No,No
7198,2019-03-15 0:00,20,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,4,6912000,6,Friday,No,No
7199,2019-03-15 0:00,20,무이자 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,4,3471000,3,Friday,No,No
7200,2019-03-15 0:20,20,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,3,5484000,6,Friday,No,No
7201,2019-03-15 0:20,20,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,3,8970000,9,Friday,No,No
7202,2019-03-15 0:20,20,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,4,10343000,9,Friday,No,No
7203,2019-03-15 0:20,20,무이자 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,4,18496000,14,Friday,No,No
7204,2019-03-15 0:40,20,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,3,8201000,9,Friday,No,No
7205,2019-03-15 0:40,20,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,3,5978000,6,Friday,No,No
7206,2019-03-15 0:40,20,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,4,27499000,22,Friday,No,No
7207,2019-03-15 0:40,20,무이자 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,4,39991000,30,Friday,No,No
7208,2019-03-15 1:00,20,레이프릴 무빙 맥시풀커버 브라팬티(리뉴얼),5,0,12669000,212,Friday,No,No
7209,2019-03-15 1:20,20,레이프릴 무빙 맥시풀커버 브라팬티(리뉴얼),5,0,17088000,286,Friday,No,No
7210,2019-03-15 1:40,20,레이프릴 무빙 맥시풀커버 브라팬티(리뉴얼),5,0,11095000,186,Friday,No,No
7211,2019-03-15 6:00,20,아키 풀커버 라이크라 레이스 패키지(106차),5,0,11040000,123,Friday,No,No
7212,2019-03-15 6:20,20,아키 풀커버 라이크라 레이스 패키지(106차),5,0,15430000,172,Friday,No,No
7213,2019-03-15 6:40,20,아키 풀커버 라이크라 레이스 패키지(106차),5,0,21723000,242,Friday,No,No
7214,2019-03-15 7:00,20,삭루츠 크로스바디 백(TQ12),8,0,7490000,171,Friday,No,No
7215,2019-03-15 7:00,20,삭루츠 버켓 백(TQ18),8,0,4311000,83,Friday,No,No
7216,2019-03-15 7:00,20,삭루츠 투 웨이 백팩(TQ55),8,0,6119000,89,Friday,No,No
7217,2019-03-15 7:20,20,삭루츠 크로스바디 백(TQ12),8,0,19847000,452,Friday,No,No
7218,2019-03-15 7:20,20,삭루츠 버켓 백(TQ18),8,0,15429000,297,Friday,No,No
7219,2019-03-15 7:20,20,삭루츠 투 웨이 백팩(TQ55),8,0,15085000,219,Friday,No,No
7220,2019-03-15 7:40,20,삭루츠 크로스바디 백(TQ12),8,0,31713000,721,Friday,No,No
7221,2019-03-15 7:40,20,삭루츠 버켓 백(TQ18),8,0,20295000,391,Friday,No,No
7222,2019-03-15 7:40,20,삭루츠 투 웨이 백팩(TQ55),8,0,23702000,344,Friday,No,No
7223,2019-03-15 8:00,20,바로바로 무선청소기,4,0,11815000,133,Friday,No,No
7224,2019-03-15 8:20,20,바로바로 무선청소기,4,0,32303000,363,Friday,No,No
7225,2019-03-15 8:40,20,바로바로 무선청소기,4,0,48485000,545,Friday,No,No
7226,2019-03-15 9:00,20,엔셀라두스 밴딩팬츠 3종,6,0,12845000,330,Friday,No,No
7227,2019-03-15 9:20,20,엔셀라두스 밴딩팬츠 3종,6,0,21613000,555,Friday,No,No
7228,2019-03-15 9:40,20,엔셀라두스 밴딩팬츠 3종,6,0,27141000,696,Friday,No,No
7229,2019-03-15 10:00,20,NNF SS트레이닝 세트,6,0,12685000,259,Friday,No,No
7230,2019-03-15 10:20,20,NNF SS트레이닝 세트,6,0,29347000,599,Friday,No,No
7231,2019-03-15 10:40,20,NNF SS트레이닝 세트,6,0,35156000,718,Friday,No,No
7232,2019-03-15 11:00,20,그렉노먼 남성 봄 컬렉션 티셔츠 5종,6,0,9841000,165,Friday,No,No
7233,2019-03-15 11:00,20,그렉노먼 여성 봄 컬렉션 티셔츠 5종,6,0,5327000,89,Friday,No,No
7234,2019-03-15 11:20,20,그렉노먼 남성 봄 컬렉션 티셔츠 5종,6,0,15350000,257,Friday,No,No
7235,2019-03-15 11:20,20,그렉노먼 여성 봄 컬렉션 티셔츠 5종,6,0,11715000,196,Friday,No,No
7236,2019-03-15 11:40,20,그렉노먼 남성 봄 컬렉션 티셔츠 5종,6,0,13388000,224,Friday,No,No
7237,2019-03-15 11:40,20,그렉노먼 여성 봄 컬렉션 티셔츠 5종,6,0,9845000,165,Friday,No,No
7238,2019-03-15 12:00,20,쿠미투니카 퍼펙트클린 레이스 브라팬티,5,0,7964000,73,Friday,No,No
7239,2019-03-15 12:20,20,쿠미투니카 퍼펙트클린 레이스 브라팬티,5,0,22523000,205,Friday,No,No
7240,2019-03-15 12:40,20,쿠미투니카 퍼펙트클린 레이스 브라팬티,5,0,31299000,285,Friday,No,No
7241,2019-03-15 13:00,20,일시불 락앤락 유로오븐글라스 세트,9,0,12946000,200,Friday,No,No
7242,2019-03-15 13:00,20,무이자 락앤락 유로오븐글라스 세트,9,0,1961000,29,Friday,No,No
7243,2019-03-15 13:20,20,일시불 락앤락 유로오븐글라스 세트,9,0,19572000,303,Friday,No,No
7244,2019-03-15 13:20,20,무이자 락앤락 유로오븐글라스 세트,9,0,3691000,53,Friday,No,No
7245,2019-03-15 13:40,20,일시불 락앤락 유로오븐글라스 세트,9,0,32957000,509,Friday,No,No
7246,2019-03-15 13:40,20,무이자 락앤락 유로오븐글라스 세트,9,0,5122000,74,Friday,No,No
7247,2019-03-15 14:00,20,푸마 드라이셀 쉐이핑 레깅스 3종,5,0,10236000,174,Friday,No,No
7248,2019-03-15 14:00,20,푸마 드라이셀 치마레깅스 3종,5,0,7475000,127,Friday,No,No
7249,2019-03-15 14:20,20,푸마 드라이셀 쉐이핑 레깅스 3종,5,0,17426000,296,Friday,No,No
7250,2019-03-15 14:20,20,푸마 드라이셀 치마레깅스 3종,5,0,12155000,207,Friday,No,No
7251,2019-03-15 14:40,20,푸마 드라이셀 쉐이핑 레깅스 3종,5,0,18307000,311,Friday,No,No
7252,2019-03-15 14:40,20,푸마 드라이셀 치마레깅스 3종,5,0,17714000,301,Friday,No,No
7253,2019-03-15 15:00,20,칼리베이직 여성백 3종세트,8,0,16287000,409,Friday,No,No
7254,2019-03-15 15:20,20,칼리베이직 여성백 3종세트,8,0,29186000,732,Friday,No,No
7255,2019-03-15 15:40,20,칼리베이직 여성백 3종세트,8,0,29603000,742,Friday,No,No
7256,2019-03-15 16:00,20,LG생활건강 테크 한장빨래 화이트업(30매X9박스),4,0,15944000,267,Friday,No,No
7257,2019-03-15 16:20,20,LG생활건강 테크 한장빨래 화이트업(30매X9박스),4,0,25011000,419,Friday,No,No
7258,2019-03-15 16:40,20,LG생활건강 테크 한장빨래 화이트업(30매X9박스),4,0,39692000,664,Friday,No,No
7259,2019-03-15 17:00,20,바다먹자 국내산 손질문어 9팩,3,0,10494000,176,Friday,No,No
7260,2019-03-15 17:20,20,바다먹자 국내산 손질문어 9팩,3,0,24907000,416,Friday,No,No
7261,2019-03-15 17:40,20,바다먹자 국내산 손질문어 9팩,3,0,29747000,497,Friday,No,No
7262,2019-03-15 18:00,20,안동간고등어 20팩,3,0,38932000,1260,Friday,No,No
7263,2019-03-15 18:20,20,안동간고등어 20팩,3,0,49944000,1617,Friday,No,No
7264,2019-03-15 18:40,20,안동간고등어 20팩,3,0,47554000,1539,Friday,No,No
7265,2019-03-15 19:00,20,CERINI by PAT 남성 어반 카라 티셔츠 4종,6,0,19631000,281,Friday,No,No
7266,2019-03-15 19:20,20,CERINI by PAT 남성 어반 카라 티셔츠 4종,6,0,31834000,456,Friday,No,No
7267,2019-03-15 19:40,20,CERINI by PAT 남성 어반 카라 티셔츠 4종,6,0,28455000,408,Friday,No,No
7268,2019-03-15 20:00,20,무이자 에지리 스텐큐브 프라이팬,9,1,9627000,54,Friday,No,No
7269,2019-03-15 20:00,20,일시불 에지리 스텐큐브 프라이팬,9,1,9106000,54,Friday,No,No
7270,2019-03-15 20:20,20,무이자 에지리 스텐큐브 프라이팬,9,1,25737000,144,Friday,No,No
7271,2019-03-15 20:20,20,일시불 에지리 스텐큐브 프라이팬,9,1,21486000,126,Friday,No,No
7272,2019-03-15 20:40,20,무이자 에지리 스텐큐브 프라이팬,9,1,47023000,263,Friday,No,No
7273,2019-03-15 20:40,20,일시불 에지리 스텐큐브 프라이팬,9,1,37790000,221,Friday,No,No
7274,2019-03-15 21:00,20,일시불 LG 코드제로 무선청소기 A950 (A958IA) 더블팩,1,3,0,0,Friday,No,No
7275,2019-03-15 21:00,20,무이자 LG 코드제로 무선청소기 A950 (A958IA) 더블팩,1,3,0,0,Friday,No,No
7276,2019-03-15 21:00,20,일시불 LG 코드제로 무선청소기 A940 (A948SA) 더블팩,1,3,0,0,Friday,No,No
7277,2019-03-15 21:00,20,무이자 LG 코드제로 무선청소기 A940 (A948SA) 더블팩,1,3,0,0,Friday,No,No
7278,2019-03-15 21:00,20,일시불 LG 코드제로 무선청소기 A930 (A938RA)싱글팩,1,3,0,0,Friday,No,No
7279,2019-03-15 21:00,20,무이자 LG 코드제로 무선청소기 A930 (A938RA)싱글팩,1,3,0,0,Friday,No,No
7280,2019-03-15 21:20,20,일시불 LG 코드제로 무선청소기 A950 (A958IA) 더블팩,1,3,6792000,7,Friday,No,No
7281,2019-03-15 21:20,20,무이자 LG 코드제로 무선청소기 A950 (A958IA) 더블팩,1,3,25418000,24,Friday,No,No
7282,2019-03-15 21:20,20,일시불 LG 코드제로 무선청소기 A940 (A948SA) 더블팩,1,3,6178000,7,Friday,No,No
7283,2019-03-15 21:20,20,무이자 LG 코드제로 무선청소기 A940 (A948SA) 더블팩,1,3,3353000,4,Friday,No,No
7284,2019-03-15 21:20,20,일시불 LG 코드제로 무선청소기 A930 (A938RA)싱글팩,1,3,2773000,4,Friday,No,No
7285,2019-03-15 21:20,20,무이자 LG 코드제로 무선청소기 A930 (A938RA)싱글팩,1,3,0,0,Friday,No,No
7286,2019-03-15 21:40,20,일시불 LG 코드제로 무선청소기 A950 (A958IA) 더블팩,1,3,13533000,14,Friday,No,No
7287,2019-03-15 21:40,20,무이자 LG 코드제로 무선청소기 A950 (A958IA) 더블팩,1,3,32535000,30,Friday,No,No
7288,2019-03-15 21:40,20,일시불 LG 코드제로 무선청소기 A940 (A948SA) 더블팩,1,3,3114000,4,Friday,No,No
7289,2019-03-15 21:40,20,무이자 LG 코드제로 무선청소기 A940 (A948SA) 더블팩,1,3,10060000,11,Friday,No,No
7290,2019-03-15 21:40,20,일시불 LG 코드제로 무선청소기 A930 (A938RA)싱글팩,1,3,5599000,7,Friday,No,No
7291,2019-03-15 21:40,20,무이자 LG 코드제로 무선청소기 A930 (A938RA)싱글팩,1,3,0,0,Friday,No,No
7292,2019-03-15 22:00,20,푸마 언더셔츠 7종 패키지,5,0,42380000,477,Friday,No,No
7293,2019-03-15 22:20,20,푸마 언더셔츠 7종 패키지,5,0,83074000,934,Friday,No,No
7294,2019-03-15 22:40,20,푸마 언더셔츠 7종 패키지,5,0,101180000,1137,Friday,No,No
7295,2019-03-15 23:00,20,헤스티지 그레이스 양가죽 코트,6,1,35105000,177,Friday,No,No
7296,2019-03-15 23:00,20,헤스티지 마론 양가죽 남성집업재킷,6,1,14068000,71,Friday,No,No
7297,2019-03-15 23:20,20,헤스티지 그레이스 양가죽 코트,6,1,38111000,192,Friday,No,No
7298,2019-03-15 23:20,20,헤스티지 마론 양가죽 남성집업재킷,6,1,23155000,117,Friday,No,No
7299,2019-03-15 23:40,20,헤스티지 그레이스 양가죽 코트,6,1,41536000,209,Friday,No,No
7300,2019-03-15 23:40,20,헤스티지 마론 양가죽 남성집업재킷,6,1,34410000,173,Friday,No,No
7301,2019-03-16 1:00,20,일시불 2019년 올뉴 숀리 스쿼트머신,4,1,4001000,29,Saturday,Yes,No
7302,2019-03-16 1:00,20,무이자 2019년 올뉴 숀리 스쿼트머신,4,1,2193000,15,Saturday,Yes,No
7303,2019-03-16 1:20,20,일시불 2019년 올뉴 숀리 스쿼트머신,4,1,6048000,44,Saturday,Yes,No
7304,2019-03-16 1:20,20,무이자 2019년 올뉴 숀리 스쿼트머신,4,1,2737000,19,Saturday,Yes,No
7305,2019-03-16 1:40,20,일시불 2019년 올뉴 숀리 스쿼트머신,4,1,5506000,40,Saturday,Yes,No
7306,2019-03-16 1:40,20,무이자 2019년 올뉴 숀리 스쿼트머신,4,1,4352000,30,Saturday,Yes,No
7307,2019-03-16 6:00,20,가)세렌셉템버 다이아 체크 리빙박스+압축팩,4,0,9120000,153,Saturday,Yes,No
7308,2019-03-16 6:20,20,가)세렌셉템버 다이아 체크 리빙박스+압축팩,4,0,17524000,294,Saturday,Yes,No
7309,2019-03-16 6:40,20,가)세렌셉템버 다이아 체크 리빙박스+압축팩,4,0,32265000,540,Saturday,Yes,No
7310,2019-03-16 7:00,20,오모떼 에어홀릭 브라팬티,5,0,11596000,147,Saturday,Yes,No
7311,2019-03-16 7:20,20,오모떼 에어홀릭 브라팬티,5,0,17042000,216,Saturday,Yes,No
7312,2019-03-16 7:40,20,오모떼 에어홀릭 브라팬티,5,0,36699000,465,Saturday,Yes,No
7313,2019-03-16 8:00,20,테이트 여성 SS 트렌치재킷,6,0,18555000,266,Saturday,Yes,No
7314,2019-03-16 8:00,20,테이트 남성 SS 트렌치재킷,6,0,6856000,99,Saturday,Yes,No
7315,2019-03-16 8:20,20,테이트 여성 SS 트렌치재킷,6,0,28573000,409,Saturday,Yes,No
7316,2019-03-16 8:20,20,테이트 남성 SS 트렌치재킷,6,0,14046000,201,Saturday,Yes,No
7317,2019-03-16 8:40,20,테이트 여성 SS 트렌치재킷,6,0,42157000,604,Saturday,Yes,No
7318,2019-03-16 8:40,20,테이트 남성 SS 트렌치재킷,6,0,17233000,247,Saturday,Yes,No
7319,2019-03-16 9:00,20,2019 S/S 엘리자베스아덴 선글라스 2종,8,0,27958000,561,Saturday,Yes,No
7320,2019-03-16 9:20,20,2019 S/S 엘리자베스아덴 선글라스 2종,8,0,47446000,951,Saturday,Yes,No
7321,2019-03-16 9:40,20,2019 S/S 엘리자베스아덴 선글라스 2종,8,0,78512000,1574,Saturday,Yes,No
7322,2019-03-16 10:00,20,도스문도스 카이만 엠보 소가죽 핸드백 1종(SS),8,0,13146000,133,Saturday,Yes,No
7323,2019-03-16 10:20,20,도스문도스 카이만 엠보 소가죽 핸드백 1종(SS),8,0,34052000,344,Saturday,Yes,No
7324,2019-03-16 10:40,20,도스문도스 카이만 엠보 소가죽 핸드백 1종(SS),8,0,38579000,390,Saturday,Yes,No
7325,2019-03-16 11:00,20,에코라믹 통주물 스톤 냄비세트,9,0,30134000,495,Saturday,Yes,No
7326,2019-03-16 11:20,20,에코라믹 통주물 스톤 냄비세트,9,0,51773000,851,Saturday,Yes,No
7327,2019-03-16 11:40,20,에코라믹 통주물 스톤 냄비세트,9,0,91090000,1496,Saturday,Yes,No
7328,2019-03-16 12:00,20,뱅뱅 남성 봄 데님팬츠 3종,6,0,7984000,115,Saturday,Yes,No
7329,2019-03-16 12:00,20,뱅뱅 여성 봄 데님팬츠 3종,6,0,16215000,232,Saturday,Yes,No
7330,2019-03-16 12:20,20,뱅뱅 남성 봄 데님팬츠 3종,6,0,15721000,225,Saturday,Yes,No
7331,2019-03-16 12:20,20,뱅뱅 여성 봄 데님팬츠 3종,6,0,24373000,349,Saturday,Yes,No
7332,2019-03-16 12:40,20,뱅뱅 남성 봄 데님팬츠 3종,6,0,23584000,338,Saturday,Yes,No
7333,2019-03-16 12:40,20,뱅뱅 여성 봄 데님팬츠 3종,6,0,24024000,344,Saturday,Yes,No
7334,2019-03-16 13:00,30,스프리스 여성 코트 스니커즈,8,0,23565000,342,Saturday,Yes,No
7335,2019-03-16 13:00,30,스프리스 남성 코트 스니커즈,8,0,3374000,49,Saturday,Yes,No
7336,2019-03-16 13:30,30,스프리스 여성 코트 스니커즈,8,0,66276000,961,Saturday,Yes,No
7337,2019-03-16 13:30,30,스프리스 남성 코트 스니커즈,8,0,13001000,189,Saturday,Yes,No
7338,2019-03-16 14:00,20,헤스티지 그레이스 양가죽 코트,6,1,12570000,64,Saturday,Yes,No
